,SN.LME_open,SN.LME_high,SN.LME_low,SN.LME_close,SN.LME_volume
2018-06-21,20645.0,20670.0,20415.0,20475.0,272.0
2018-06-22,20515.0,20595.0,20420.0,20440.0,108.0
2018-06-25,20470.0,20470.0,20150.0,20205.0,381.0
2018-06-26,20275.0,20300.0,20010.0,20195.0,271.0
2018-06-27,20170.0,20170.0,19720.0,19780.0,716.0
2018-06-28,19850.0,19860.0,19625.0,19665.0,453.0
2018-06-29,19700.0,19850.0,19560.0,19675.0,325.0
2018-07-02,19705.0,19845.0,19650.0,19735.0,238.0
2018-07-03,19750.0,19855.0,19620.0,19650.0,370.0
2018-07-04,19650.0,19740.0,19500.0,19580.0,338.0
2018-07-05,19605.0,19670.0,19430.0,19460.0,329.0
2018-07-06,19450.0,19485.0,19300.0,19385.0,426.0
2018-07-09,19460.0,19640.0,19415.0,19575.0,258.0
2018-07-10,19710.0,19860.0,19655.0,19755.0,311.0
2018-07-11,19725.0,19750.0,19240.0,19355.0,463.0
2018-07-12,19300.0,19690.0,19285.0,19640.0,277.0
2018-07-13,19760.0,19785.0,19565.0,19760.0,320.0
2018-07-16,19700.0,19750.0,19405.0,19465.0,252.0
2018-07-17,19455.0,19560.0,19400.0,19480.0,222.0
2018-07-18,19505.0,19595.0,19450.0,19530.0,218.0
2018-07-19,19560.0,19560.0,19110.0,19445.0,361.0
2018-07-20,19510.0,19605.0,19400.0,19465.0,247.0
2018-07-23,19530.0,19600.0,19440.0,19510.0,143.0
2018-07-24,19500.0,19715.0,19410.0,19695.0,413.0
2018-07-25,19595.0,19880.0,19580.0,19850.0,438.0
2018-07-26,19835.0,19930.0,19765.0,19830.0,374.0
2018-07-27,19850.0,19905.0,19760.0,19865.0,269.0
2018-07-30,19865.0,20070.0,19810.0,20040.0,448.0
2018-07-31,20045.0,20145.0,19980.0,20080.0,590.0
2018-08-01,20010.0,20030.0,19750.0,19750.0,330.0
2018-08-02,19805.0,19930.0,19600.0,19600.0,400.0
2018-08-03,19605.0,19760.0,19315.0,19630.0,313.0
2018-08-06,19625.0,19695.0,19480.0,19570.0,244.0
2018-08-07,19665.0,19740.0,19575.0,19615.0,215.0
2018-08-08,19650.0,19740.0,19410.0,19470.0,464.0
2018-08-09,19500.0,19675.0,19500.0,19560.0,235.0
2018-08-10,19605.0,19605.0,19440.0,19500.0,241.0
2018-08-13,19480.0,19525.0,19325.0,19325.0,343.0
2018-08-14,19340.0,19375.0,18930.0,19090.0,803.0
2018-08-15,19085.0,19095.0,18300.0,18340.0,821.0
2018-08-16,18360.0,18805.0,18360.0,18610.0,615.0
2018-08-17,18700.0,18805.0,18525.0,18730.0,265.0
2018-08-20,18740.0,18870.0,18670.0,18790.0,222.0
2018-08-21,18830.0,19075.0,18605.0,19040.0,455.0
2018-08-22,19060.0,19375.0,19020.0,19220.0,486.0
2018-08-23,19175.0,19175.0,18860.0,19100.0,282.0
2018-08-24,19065.0,19205.0,18975.0,19025.0,264.0
2018-08-27,,,,19025.0,
2018-08-28,19135.0,19175.0,19040.0,19085.0,169.0
2018-08-29,19080.0,19170.0,18890.0,18920.0,335.0
2018-08-30,18980.0,19195.0,18845.0,19070.0,399.0
2018-08-31,19070.0,19130.0,18900.0,18910.0,244.0
2018-09-03,18895.0,18955.0,18735.0,18790.0,176.0
2018-09-04,18780.0,18845.0,18630.0,18815.0,321.0
2018-09-05,18825.0,18865.0,18725.0,18750.0,262.0
2018-09-06,18800.0,18870.0,18710.0,18830.0,226.0
2018-09-07,18865.0,19105.0,18800.0,18975.0,509.0
2018-09-10,19045.0,19175.0,18980.0,18980.0,241.0
2018-09-11,19040.0,19110.0,18990.0,19040.0,126.0
2018-09-12,19035.0,19135.0,18770.0,19050.0,402.0
2018-09-13,18990.0,19100.0,18955.0,19060.0,221.0
2018-09-14,19030.0,19090.0,19000.0,19045.0,140.0
2018-09-17,18970.0,19020.0,18870.0,18940.0,157.0
2018-09-18,18925.0,19050.0,18890.0,18945.0,363.0
2018-09-19,18995.0,19025.0,18850.0,18900.0,256.0
2018-09-20,18915.0,18990.0,18860.0,18990.0,191.0
2018-09-21,18995.0,19160.0,18900.0,18940.0,585.0
2018-09-25,18910.0,18935.0,18880.0,18890.0,125.0
2018-09-26,18965.0,19040.0,18805.0,18840.0,324.0
2018-09-27,18990.0,19075.0,18830.0,18885.0,268.0
2018-09-28,18995.0,19015.0,18800.0,18845.0,308.0
2018-10-08,18970.0,19000.0,18900.0,18925.0,140.0
2018-10-09,18965.0,19000.0,18920.0,18960.0,135.0
2018-10-10,18990.0,19050.0,18955.0,19000.0,206.0
2018-10-11,19025.0,19340.0,18960.0,19190.0,894.0
2018-10-12,19045.0,19200.0,19000.0,19135.0,276.0
2018-10-15,19140.0,19175.0,19030.0,19160.0,315.0
2018-10-16,19110.0,19200.0,19045.0,19200.0,305.0
2018-10-17,19195.0,19260.0,19100.0,19150.0,334.0
2018-10-18,19125.0,19190.0,19010.0,19050.0,234.0
2018-10-19,19055.0,19165.0,19050.0,19135.0,227.0
2018-10-22,19160.0,19300.0,19160.0,19200.0,350.0
2018-10-23,19240.0,19400.0,19215.0,19250.0,408.0
2018-10-24,19290.0,19415.0,19250.0,19345.0,370.0
2018-10-25,19340.0,19350.0,19140.0,19325.0,500.0
2018-10-26,19315.0,19320.0,19210.0,19250.0,269.0
2018-10-29,19225.0,19295.0,19105.0,19105.0,248.0
2018-10-30,19100.0,19130.0,19000.0,19095.0,259.0
2018-10-31,19070.0,19155.0,19020.0,19130.0,233.0
2018-11-01,19160.0,19195.0,19040.0,19120.0,263.0
2018-11-02,19125.0,19200.0,19090.0,19130.0,178.0
2018-11-05,19135.0,19135.0,19025.0,19050.0,138.0
2018-11-06,19070.0,19090.0,18980.0,19015.0,177.0
2018-11-07,19045.0,19145.0,18990.0,19005.0,241.0
2018-11-08,19045.0,19370.0,19045.0,19290.0,417.0
2018-11-09,19265.0,19330.0,19100.0,19110.0,390.0
2018-11-12,19175.0,19360.0,19175.0,19230.0,398.0
2018-11-13,19215.0,19335.0,19200.0,19240.0,197.0
2018-11-14,19285.0,19395.0,19275.0,19335.0,579.0
2018-11-15,19340.0,19400.0,19340.0,19355.0,266.0
2018-11-16,19340.0,19410.0,19340.0,19400.0,170.0
2018-11-19,19400.0,19700.0,19390.0,19680.0,377.0
2018-11-20,19585.0,19685.0,19345.0,19370.0,480.0
2018-11-21,19440.0,19500.0,19250.0,19265.0,321.0
2018-11-22,19315.0,19410.0,19180.0,19270.0,238.0
2018-11-23,19190.0,19190.0,18520.0,18520.0,912.0
2018-11-26,18685.0,18850.0,18585.0,18800.0,512.0
2018-11-27,18800.0,18840.0,18145.0,18225.0,760.0
2018-11-28,18250.0,18430.0,18210.0,18380.0,563.0
2018-11-29,18310.0,18745.0,18310.0,18510.0,309.0
2018-11-30,18505.0,18620.0,18370.0,18430.0,339.0
2018-12-03,18645.0,18915.0,18635.0,18850.0,352.0
2018-12-04,18825.0,19225.0,18800.0,19170.0,525.0
2018-12-05,19155.0,19205.0,19035.0,19145.0,284.0
2018-12-06,19120.0,19120.0,18820.0,18915.0,356.0
2018-12-07,18990.0,19000.0,18860.0,18990.0,195.0
2018-12-10,18950.0,18980.0,18860.0,18955.0,219.0
2018-12-11,18940.0,19155.0,18865.0,19070.0,314.0
2018-12-12,19130.0,19350.0,19130.0,19345.0,504.0
2018-12-13,19300.0,19480.0,19300.0,19455.0,472.0
2018-12-14,19420.0,19450.0,19330.0,19390.0,285.0
2018-12-17,19360.0,19475.0,19165.0,19260.0,534.0
2018-12-18,19215.0,19280.0,19105.0,19140.0,328.0
2018-12-19,19150.0,19335.0,19140.0,19305.0,207.0
2018-12-20,19285.0,19370.0,19240.0,19320.0,235.0
2018-12-21,19325.0,19425.0,19300.0,19390.0,341.0
2018-12-24,19400.0,19495.0,19300.0,19300.0,250.0
2018-12-25,,,,19300.0,
2018-12-26,,,,19300.0,
2018-12-27,19370.0,19460.0,19300.0,19420.0,435.0
2018-12-28,19420.0,19515.0,19350.0,19430.0,409.0
2019-01-02,19460.0,19490.0,19290.0,19490.0,303.0
2019-01-03,19460.0,19560.0,19375.0,19525.0,339.0
2019-01-04,19525.0,19590.0,19470.0,19590.0,219.0
2019-01-07,19550.0,19790.0,19540.0,19730.0,464.0
2019-01-08,19685.0,19955.0,19685.0,19930.0,356.0
2019-01-09,19945.0,20185.0,19945.0,20145.0,600.0
2019-01-10,20100.0,20200.0,20100.0,20105.0,278.0
2019-01-11,20100.0,20460.0,20090.0,20260.0,575.0
2019-01-14,20260.0,20555.0,20200.0,20520.0,450.0
2019-01-15,20500.0,20680.0,20500.0,20675.0,332.0
2019-01-16,20630.0,20770.0,20485.0,20525.0,301.0
2019-01-17,20525.0,20715.0,20455.0,20570.0,405.0
2019-01-18,20570.0,20750.0,20555.0,20615.0,343.0
2019-01-21,20500.0,20660.0,20480.0,20620.0,233.0
2019-01-22,20645.0,20680.0,20365.0,20455.0,405.0
2019-01-23,20475.0,20700.0,20295.0,20700.0,434.0
2019-01-24,20660.0,21070.0,20630.0,20905.0,570.0
2019-01-25,20975.0,20985.0,20415.0,20600.0,542.0
2019-01-28,20645.0,20735.0,20585.0,20615.0,227.0
2019-01-29,20730.0,20780.0,20640.0,20705.0,163.0
2019-01-30,20610.0,20800.0,20550.0,20760.0,203.0
2019-01-31,20770.0,20880.0,20765.0,20850.0,131.0
2019-02-01,20805.0,20890.0,20750.0,20865.0,257.0
2019-02-11,20940.0,21050.0,20920.0,20970.0,161.0
2019-02-12,20950.0,21000.0,20900.0,20950.0,325.0
2019-02-13,20945.0,21330.0,20895.0,21050.0,541.0
2019-02-14,21010.0,21115.0,20885.0,20910.0,282.0
2019-02-15,20950.0,21200.0,20930.0,21105.0,218.0
2019-02-18,21185.0,21190.0,21085.0,21155.0,64.0
2019-02-19,21175.0,21185.0,21055.0,21145.0,166.0
2019-02-20,21195.0,21255.0,21195.0,21255.0,231.0
2019-02-21,21270.0,21570.0,21225.0,21290.0,461.0
2019-02-22,21270.0,21550.0,21270.0,21550.0,296.0
2019-02-25,21550.0,21800.0,21550.0,21795.0,343.0
2019-02-26,21715.0,21775.0,21445.0,21615.0,428.0
2019-02-27,21655.0,21655.0,21405.0,21545.0,193.0
2019-02-28,21525.0,21775.0,21505.0,21635.0,287.0
2019-03-01,21530.0,21655.0,21525.0,21645.0,145.0
2019-03-04,21555.0,21645.0,21370.0,21470.0,354.0
2019-03-05,21470.0,21575.0,21365.0,21565.0,251.0
2019-03-06,21525.0,21550.0,21400.0,21400.0,270.0
2019-03-07,21485.0,21545.0,21365.0,21485.0,285.0
2019-03-08,21425.0,21480.0,21370.0,21370.0,135.0
2019-03-11,21365.0,21415.0,20945.0,21010.0,362.0
2019-03-12,21070.0,21410.0,21015.0,21220.0,362.0
2019-03-13,21255.0,21255.0,21100.0,21145.0,149.0
2019-03-14,21140.0,21240.0,21100.0,21230.0,159.0
2019-03-15,21180.0,21275.0,21100.0,21100.0,193.0
2019-03-18,21120.0,21170.0,21075.0,21130.0,158.0
2019-03-19,21150.0,21350.0,21130.0,21305.0,210.0
2019-03-20,21305.0,21375.0,21240.0,21360.0,148.0
2019-03-21,21370.0,21480.0,21275.0,21450.0,213.0
2019-03-22,21400.0,21600.0,21380.0,21465.0,253.0
2019-03-25,21355.0,21435.0,21225.0,21430.0,173.0
2019-03-26,21335.0,21440.0,21285.0,21390.0,199.0
2019-03-27,21355.0,21400.0,21305.0,21380.0,148.0
2019-03-28,21315.0,21485.0,21180.0,21425.0,286.0
2019-03-29,21505.0,21535.0,21375.0,21400.0,170.0
2019-04-01,21450.0,21550.0,21420.0,21420.0,215.0
2019-04-02,21490.0,21490.0,21125.0,21230.0,442.0
2019-04-03,21290.0,21290.0,21065.0,21155.0,359.0
2019-04-04,21145.0,21165.0,21020.0,21160.0,210.0
2019-04-08,20950.0,20970.0,20780.0,20835.0,350.0
2019-04-09,20940.0,20970.0,20825.0,20885.0,201.0
2019-04-10,20915.0,20930.0,20715.0,20770.0,150.0
2019-04-11,20855.0,20855.0,20490.0,20635.0,402.0
2019-04-12,20615.0,20730.0,20585.0,20705.0,196.0
2019-04-15,20790.0,20790.0,20580.0,20620.0,197.0
2019-04-16,20610.0,20700.0,20455.0,20510.0,238.0
2019-04-17,20570.0,20570.0,20360.0,20385.0,409.0
2019-04-18,20420.0,20420.0,20215.0,20240.0,439.0
2019-04-19,,,,20240.0,
2019-04-22,,,,20240.0,
2019-04-23,20265.0,20320.0,19765.0,19845.0,564.0
2019-04-24,19765.0,19870.0,19575.0,19700.0,377.0
2019-04-25,19725.0,19840.0,19545.0,19830.0,400.0
2019-04-26,19765.0,19980.0,19715.0,19910.0,270.0
2019-04-29,19925.0,20000.0,19665.0,19740.0,239.0
2019-04-30,19740.0,19850.0,19630.0,19695.0,228.0
2019-05-06,,,,19200.0,
2019-05-07,19220.0,19680.0,19150.0,19400.0,386.0
2019-05-08,19500.0,19590.0,19380.0,19440.0,194.0
2019-05-09,19420.0,19460.0,19205.0,19320.0,217.0
2019-05-10,19200.0,19615.0,19200.0,19450.0,268.0
2019-05-13,19480.0,19500.0,19245.0,19360.0,182.0
2019-05-14,19305.0,19820.0,19305.0,19740.0,417.0
2019-05-15,19700.0,19845.0,19700.0,19700.0,687.0
2019-05-16,19720.0,19765.0,19410.0,19425.0,272.0
2019-05-17,19540.0,19545.0,19360.0,19475.0,193.0
2019-05-20,19490.0,19490.0,19330.0,19470.0,145.0
2019-05-21,19510.0,19575.0,19365.0,19450.0,168.0
2019-05-22,19500.0,19500.0,19280.0,19355.0,169.0
2019-05-23,19325.0,19390.0,19155.0,19345.0,283.0
2019-05-24,19325.0,19440.0,19170.0,19290.0,320.0
2019-05-27,,,,19290.0,
2019-05-28,19440.0,19445.0,19100.0,19125.0,425.0
2019-05-29,19150.0,19215.0,18705.0,18770.0,856.0
2019-05-30,18800.0,18815.0,18630.0,18775.0,285.0
2019-05-31,18750.0,18795.0,18585.0,18745.0,259.0
2019-06-03,18760.0,19200.0,18675.0,19180.0,225.0
2019-06-04,19115.0,19150.0,18825.0,19065.0,221.0
2019-06-05,19150.0,19190.0,19005.0,19005.0,145.0
2019-06-06,19060.0,19330.0,18920.0,19250.0,220.0
2019-06-10,19205.0,19285.0,19100.0,19200.0,155.0
2019-06-11,19225.0,19320.0,19100.0,19215.0,283.0
2019-06-12,19230.0,19345.0,18770.0,19255.0,368.0
2019-06-13,19285.0,19460.0,19250.0,19335.0,257.0
2019-06-14,19340.0,19395.0,19210.0,19215.0,148.0
2019-06-17,19255.0,19275.0,18865.0,18905.0,181.0
2019-06-18,18960.0,19235.0,18700.0,19205.0,382.0
2019-06-19,19185.0,19205.0,18750.0,18995.0,246.0
2019-06-20,18995.0,19325.0,18980.0,19125.0,249.0
2019-06-21,19170.0,19170.0,18925.0,18960.0,187.0
2019-06-24,19060.0,19105.0,18685.0,19075.0,312.0
2019-06-25,18960.0,19130.0,18890.0,19020.0,235.0
2019-06-26,19065.0,19100.0,18750.0,18850.0,420.0
2019-06-27,18830.0,18900.0,18765.0,18880.0,125.0
2019-06-28,18820.0,18940.0,18765.0,18800.0,163.0
2019-07-01,18930.0,18970.0,18800.0,18890.0,228.0
2019-07-02,18980.0,18980.0,17585.0,17675.0,1340.0
2019-07-03,17730.0,18300.0,17730.0,18200.0,702.0
2019-07-04,18035.0,18475.0,18035.0,18410.0,206.0
2019-07-05,18380.0,18450.0,18280.0,18280.0,130.0
2019-07-08,18385.0,18500.0,18260.0,18465.0,313.0
2019-07-09,18480.0,18495.0,18210.0,18230.0,245.0
2019-07-10,18230.0,18340.0,18025.0,18165.0,362.0
2019-07-11,18080.0,18360.0,17905.0,18275.0,439.0
2019-07-12,18260.0,18370.0,18065.0,18225.0,269.0
2019-07-15,18225.0,18225.0,17850.0,17945.0,461.0
2019-07-16,17945.0,18155.0,17850.0,17915.0,230.0
2019-07-17,17950.0,18070.0,17805.0,17945.0,264.0
2019-07-18,17970.0,18145.0,17770.0,17830.0,358.0
2019-07-19,17900.0,18170.0,17760.0,17770.0,450.0
2019-07-22,17830.0,18000.0,17760.0,17880.0,269.0
2019-07-23,17860.0,17955.0,17555.0,17700.0,551.0
2019-07-24,17630.0,17975.0,17500.0,17935.0,598.0
2019-07-25,17935.0,17970.0,17675.0,17800.0,410.0
2019-07-26,17840.0,17860.0,17650.0,17655.0,341.0
2019-07-29,17655.0,17710.0,17545.0,17590.0,273.0
2019-07-30,17615.0,17680.0,17470.0,17480.0,357.0
2019-07-31,17480.0,17560.0,17215.0,17330.0,463.0
2019-08-01,17385.0,17470.0,17200.0,17345.0,363.0
2019-08-02,17235.0,17390.0,16995.0,17105.0,337.0
2019-08-05,17020.0,17065.0,16735.0,16875.0,279.0
2019-08-06,16885.0,17155.0,16885.0,17010.0,172.0
2019-08-07,17065.0,17120.0,16705.0,16785.0,363.0
2019-08-08,16825.0,17140.0,16800.0,16870.0,292.0
2019-08-09,16930.0,16945.0,16800.0,16870.0,175.0
2019-08-12,16935.0,17025.0,16700.0,16885.0,225.0
2019-08-13,16810.0,17120.0,16810.0,17120.0,308.0
2019-08-14,17115.0,17160.0,16965.0,17125.0,212.0
2019-08-15,17040.0,17195.0,16865.0,16985.0,339.0
2019-08-16,17000.0,17045.0,16570.0,16605.0,361.0
2019-08-19,16630.0,16630.0,16255.0,16450.0,358.0
2019-08-20,16425.0,16580.0,16355.0,16470.0,212.0
2019-08-21,16470.0,16500.0,16160.0,16205.0,369.0
2019-08-22,16215.0,16245.0,15850.0,16150.0,517.0
2019-08-23,16090.0,16090.0,15820.0,15920.0,224.0
2019-08-26,,,,15920.0,
2019-08-27,15915.0,15920.0,15565.0,15740.0,428.0
2019-08-28,15750.0,16010.0,15725.0,15780.0,306.0
2019-08-29,15780.0,15945.0,15720.0,15780.0,254.0
2019-08-30,15755.0,16355.0,15755.0,16255.0,523.0
2019-09-02,15850.0,17575.0,15785.0,16585.0,919.0
2019-09-03,16595.0,16900.0,16370.0,16720.0,262.0
2019-09-04,16750.0,17305.0,16725.0,17155.0,585.0
2019-09-05,17225.0,17740.0,16950.0,17390.0,961.0
2019-09-06,17400.0,17425.0,16960.0,17325.0,448.0
2019-09-09,17445.0,17460.0,17030.0,17295.0,192.0
2019-09-10,17275.0,17425.0,17205.0,17425.0,275.0
2019-09-11,17325.0,17750.0,17265.0,17595.0,355.0
2019-09-12,17620.0,17705.0,17120.0,17150.0,461.0
2019-09-16,16875.0,17145.0,16700.0,17010.0,336.0
2019-09-17,16990.0,16990.0,16700.0,16805.0,175.0
2019-09-18,16815.0,16940.0,16660.0,16885.0,203.0
2019-09-19,16760.0,16895.0,16420.0,16555.0,596.0
2019-09-20,16635.0,16760.0,16380.0,16705.0,609.0
2019-09-23,16765.0,16785.0,16510.0,16550.0,312.0
2019-09-24,16520.0,16625.0,16435.0,16575.0,211.0
2019-09-25,16500.0,16600.0,16455.0,16565.0,124.0
2019-09-26,16515.0,16680.0,16300.0,16400.0,376.0
2019-09-27,16400.0,16460.0,16065.0,16160.0,293.0
2019-09-30,16235.0,16245.0,15850.0,15900.0,203.0
2019-10-08,16390.0,16425.0,16250.0,16370.0,139.0
2019-10-09,16375.0,16550.0,16200.0,16400.0,425.0
2019-10-10,16475.0,16525.0,16340.0,16445.0,203.0
2019-10-11,16395.0,16640.0,16380.0,16640.0,198.0
2019-10-14,16600.0,16675.0,16475.0,16550.0,226.0
2019-10-15,16560.0,16735.0,16470.0,16720.0,362.0
2019-10-16,16750.0,16990.0,16600.0,16875.0,386.0
2019-10-17,16890.0,17240.0,16820.0,17105.0,586.0
2019-10-18,17080.0,17155.0,16645.0,16970.0,422.0
2019-10-21,16775.0,16800.0,16630.0,16800.0,262.0
2019-10-22,16730.0,16920.0,16660.0,16920.0,326.0
2019-10-23,16820.0,16855.0,16540.0,16580.0,338.0
2019-10-24,16640.0,16820.0,16610.0,16795.0,252.0
2019-10-25,16820.0,16820.0,16620.0,16675.0,250.0
2019-10-28,16815.0,16925.0,16660.0,16720.0,229.0
2019-10-29,16700.0,16880.0,16655.0,16830.0,153.0
2019-10-30,16880.0,16890.0,16700.0,16700.0,86.0
2019-10-31,16845.0,16845.0,16300.0,16525.0,367.0
2019-11-01,16540.0,16710.0,16415.0,16520.0,484.0
2019-11-04,16500.0,16515.0,16385.0,16410.0,266.0
2019-11-05,16455.0,16580.0,16420.0,16450.0,294.0
2019-11-06,16455.0,16570.0,16375.0,16545.0,345.0
2019-11-07,16585.0,16790.0,16495.0,16575.0,465.0
2019-11-08,16615.0,16775.0,16585.0,16775.0,245.0
2019-11-11,16720.0,16750.0,16510.0,16525.0,305.0
2019-11-12,16520.0,16570.0,16250.0,16320.0,372.0
2019-11-13,16290.0,16430.0,15970.0,16020.0,598.0
2019-11-14,16080.0,16330.0,16050.0,16330.0,373.0
2019-11-15,16295.0,16295.0,16065.0,16120.0,204.0
2019-11-18,16115.0,16280.0,16020.0,16020.0,291.0
2019-11-19,16020.0,16125.0,15920.0,15950.0,355.0
2019-11-20,16010.0,16175.0,15870.0,16020.0,383.0
2019-11-21,16130.0,16485.0,16105.0,16355.0,488.0
2019-11-22,16425.0,16485.0,16350.0,16350.0,161.0
2019-11-25,16325.0,16495.0,16300.0,16425.0,153.0
2019-11-26,16385.0,16450.0,16340.0,16375.0,151.0
2019-11-27,16395.0,16470.0,16310.0,16415.0,183.0
2019-11-28,16415.0,16460.0,16340.0,16410.0,147.0
2019-11-29,16450.0,16495.0,16285.0,16495.0,348.0
2019-12-02,16500.0,16620.0,16350.0,16550.0,433.0
2019-12-03,16550.0,16815.0,16540.0,16690.0,514.0
2019-12-04,16700.0,16850.0,16610.0,16730.0,546.0
2019-12-05,16725.0,16835.0,16675.0,16775.0,309.0
2019-12-06,16800.0,17085.0,16780.0,17045.0,491.0
2019-12-09,16985.0,17135.0,16985.0,17100.0,389.0
2019-12-10,17145.0,17410.0,17115.0,17410.0,930.0
2019-12-11,17330.0,17400.0,17125.0,17125.0,817.0
2019-12-12,17180.0,17265.0,16850.0,17130.0,525.0
2019-12-13,17215.0,17250.0,17085.0,17195.0,353.0
2019-12-16,17160.0,17315.0,17160.0,17170.0,131.0
2019-12-17,17220.0,17350.0,17170.0,17325.0,330.0
2019-12-18,17280.0,17360.0,17145.0,17280.0,398.0
2019-12-19,17290.0,17370.0,17210.0,17275.0,216.0
2019-12-20,17300.0,17345.0,17215.0,17285.0,252.0
2019-12-23,17315.0,17370.0,17175.0,17245.0,325.0
2019-12-24,17240.0,17275.0,17120.0,17235.0,187.0
2019-12-25,,,,17235.0,
2019-12-26,,,,17235.0,
2019-12-27,17095.0,17160.0,16930.0,17100.0,361.0
2019-12-30,17050.0,17070.0,16915.0,17000.0,233.0
2019-12-31,16940.0,17170.0,16865.0,17140.0,245.0
2020-01-02,17140.0,17210.0,16980.0,17195.0,230.0
2020-01-03,17150.0,17150.0,16645.0,16770.0,801.0
2020-01-06,16810.0,16875.0,16755.0,16875.0,224.0
2020-01-07,16875.0,17135.0,16855.0,16965.0,273.0
2020-01-08,16935.0,17145.0,16850.0,17130.0,305.0
2020-01-09,17155.0,17355.0,17140.0,17205.0,384.0
2020-01-10,17225.0,17300.0,17180.0,17265.0,149.0
2020-01-13,17275.0,17470.0,17225.0,17400.0,466.0
2020-01-14,17400.0,17450.0,17250.0,17435.0,384.0
2020-01-15,17455.0,17550.0,17400.0,17500.0,442.0
2020-01-16,17510.0,17820.0,17455.0,17640.0,688.0
2020-01-17,17630.0,17860.0,17630.0,17780.0,309.0
2020-01-20,17780.0,17860.0,17760.0,17845.0,168.0
2020-01-21,17750.0,17900.0,17555.0,17595.0,265.0
2020-01-22,17595.0,17675.0,17420.0,17475.0,173.0
2020-01-23,17450.0,17450.0,17000.0,17050.0,497.0
2020-02-03,16345.0,16470.0,16125.0,16180.0,353.0
2020-02-04,16180.0,16415.0,16130.0,16340.0,302.0
2020-02-05,16350.0,16565.0,16270.0,16510.0,279.0
2020-02-06,16535.0,16725.0,16480.0,16695.0,273.0
2020-02-07,16620.0,16735.0,16180.0,16290.0,264.0
2020-02-10,16345.0,16500.0,16325.0,16485.0,217.0
2020-02-11,16475.0,16600.0,16340.0,16515.0,206.0
2020-02-12,16570.0,16585.0,16380.0,16570.0,157.0
2020-02-13,16550.0,16630.0,16475.0,16585.0,143.0
2020-02-14,16525.0,16620.0,16510.0,16555.0,102.0
2020-02-17,16505.0,16680.0,16505.0,16615.0,134.0
2020-02-18,16675.0,16800.0,16430.0,16430.0,484.0
2020-02-19,16545.0,16635.0,16485.0,16590.0,133.0
2020-02-20,16605.0,16695.0,16410.0,16565.0,332.0
2020-02-21,16505.0,16620.0,16405.0,16595.0,238.0
2020-02-24,16600.0,16775.0,16470.0,16495.0,309.0
2020-02-25,16550.0,16765.0,16540.0,16725.0,549.0
2020-02-26,16720.0,16775.0,16550.0,16680.0,819.0
2020-02-27,16655.0,16695.0,16180.0,16345.0,769.0
2020-02-28,16435.0,16480.0,16000.0,16290.0,596.0
2020-03-02,16370.0,16725.0,16350.0,16590.0,430.0
2020-03-03,16695.0,16980.0,16615.0,16715.0,676.0
2020-03-04,16770.0,17160.0,16750.0,16970.0,508.0
2020-03-05,17050.0,17075.0,16950.0,17055.0,390.0
2020-03-06,17030.0,17030.0,16745.0,16760.0,355.0
2020-03-09,16615.0,16800.0,16440.0,16795.0,307.0
2020-03-10,16800.0,17050.0,16755.0,16830.0,469.0
2020-03-11,16865.0,16910.0,16610.0,16800.0,333.0
2020-03-12,16655.0,16655.0,15915.0,16065.0,492.0
2020-03-13,15945.0,16520.0,15445.0,15800.0,977.0
2020-03-16,15750.0,15790.0,15150.0,15300.0,676.0
2020-03-17,15375.0,15375.0,14100.0,14100.0,880.0
2020-03-18,14395.0,14600.0,13200.0,13585.0,573.0
2020-03-19,13525.0,13875.0,13000.0,13700.0,405.0
2020-03-20,13655.0,14500.0,12715.0,13555.0,434.0
2020-03-23,13500.0,13825.0,12700.0,13180.0,395.0
2020-03-24,13250.0,13925.0,13250.0,13395.0,423.0
2020-03-25,13490.0,14350.0,13470.0,14235.0,388.0
2020-03-26,14115.0,14560.0,13850.0,14075.0,356.0
2020-03-27,14135.0,14475.0,13970.0,14280.0,214.0
2020-03-30,14115.0,14685.0,13905.0,14400.0,238.0
2020-03-31,14500.0,14680.0,14150.0,14535.0,466.0
2020-04-01,14535.0,14650.0,14300.0,14420.0,365.0
2020-04-02,14390.0,14550.0,14140.0,14355.0,196.0
2020-04-03,14335.0,14410.0,14100.0,14125.0,246.0
2020-04-07,14400.0,14895.0,14400.0,14730.0,357.0
2020-04-08,14675.0,14675.0,14350.0,14460.0,298.0
2020-04-09,14520.0,15120.0,14520.0,14950.0,396.0
2020-04-10,,,,14950.0,
2020-04-13,,,,14950.0,
2020-04-14,15145.0,15650.0,15145.0,15460.0,418.0
2020-04-15,15425.0,15425.0,14885.0,15130.0,407.0
2020-04-16,15115.0,15200.0,14935.0,15125.0,133.0
2020-04-17,15200.0,15400.0,15015.0,15175.0,256.0
2020-04-20,15195.0,15400.0,15100.0,15165.0,193.0
2020-04-21,15125.0,15175.0,14620.0,14840.0,246.0
2020-04-22,14760.0,15040.0,14600.0,14865.0,143.0
2020-04-23,14900.0,15325.0,14900.0,14980.0,285.0
2020-04-24,15095.0,15135.0,14865.0,14910.0,218.0
2020-04-27,15215.0,15500.0,15205.0,15410.0,416.0
2020-04-28,15360.0,15500.0,15300.0,15360.0,175.0
2020-04-29,15345.0,15385.0,15215.0,15270.0,167.0
2020-04-30,15185.0,15345.0,14735.0,15100.0,338.0
2020-05-06,15245.0,15300.0,14970.0,15195.0,314.0
2020-05-07,15240.0,15280.0,15080.0,15190.0,181.0
