,AL.SHF_open,AL.SHF_high,AL.SHF_low,AL.SHF_close,AL.SHF_volume
2021-10-12,23300.0,23685.0,23160.0,23495.0,410981.0
2021-10-13,23670.0,24165.0,22950.0,23600.0,585231.0
2021-10-14,23785.0,23880.0,23025.0,23615.0,516330.0
2021-10-15,23880.0,24420.0,23330.0,24355.0,517134.0
2021-10-18,24540.0,24765.0,23815.0,24695.0,550060.0
2021-10-19,24680.0,24680.0,24105.0,24340.0,353176.0
2021-10-20,24260.0,24260.0,22420.0,22805.0,544917.0
2021-10-21,22960.0,23620.0,22725.0,22910.0,570253.0
2021-10-22,22600.0,22945.0,21405.0,21580.0,816330.0
2021-10-25,21855.0,22000.0,20515.0,21665.0,846709.0
2021-10-26,21595.0,21675.0,20710.0,21250.0,700987.0
2021-10-27,21115.0,21375.0,20065.0,20135.0,900763.0
2021-10-28,20000.0,20360.0,19200.0,19920.0,992827.0
2021-10-29,20100.0,20565.0,19555.0,19870.0,870756.0
2021-11-01,19650.0,20495.0,19550.0,20025.0,767220.0
2021-11-02,20085.0,20340.0,19470.0,20095.0,496288.0
2021-11-03,20045.0,20480.0,19875.0,20375.0,338016.0
2021-11-04,20275.0,20355.0,19680.0,19780.0,357922.0
2021-11-05,19780.0,19815.0,18470.0,18680.0,541161.0
2021-11-08,18685.0,19200.0,18575.0,18980.0,374538.0
2021-11-09,19055.0,19265.0,18760.0,19005.0,244554.0
2021-11-10,19030.0,19060.0,18550.0,18895.0,317051.0
2021-11-11,18895.0,19530.0,18720.0,19370.0,281205.0
2021-11-12,19600.0,19650.0,19265.0,19315.0,221046.0
2021-11-15,19550.0,19680.0,19190.0,19200.0,209649.0
2021-11-16,19310.0,19350.0,18635.0,18705.0,504327.0
2021-11-17,18600.0,18760.0,18280.0,18645.0,492697.0
2021-11-18,18700.0,18830.0,18320.0,18475.0,386065.0
2021-11-19,18475.0,19310.0,18230.0,19205.0,623458.0
2021-11-22,18965.0,19400.0,18940.0,19095.0,394513.0
2021-11-23,19050.0,19400.0,18975.0,19135.0,392617.0
2021-11-24,19135.0,19350.0,19050.0,19250.0,370492.0
2021-11-25,19320.0,19575.0,19280.0,19560.0,393630.0
2021-11-26,19595.0,19645.0,18910.0,18960.0,406250.0
2021-11-29,18800.0,19190.0,18625.0,19015.0,441093.0
2021-11-30,19015.0,19250.0,18750.0,18905.0,389118.0
2021-12-01,18955.0,19195.0,18825.0,19120.0,378349.0
2021-12-02,19120.0,19185.0,18725.0,18765.0,409057.0
2021-12-03,18840.0,19055.0,18580.0,18975.0,416167.0
2021-12-06,18925.0,19075.0,18605.0,18710.0,352382.0
2021-12-07,18770.0,18900.0,18660.0,18790.0,273965.0
2021-12-08,18815.0,18945.0,18720.0,18870.0,277806.0
2021-12-09,18900.0,18930.0,18700.0,18770.0,297889.0
2021-12-10,18800.0,18990.0,18690.0,18900.0,290041.0
2021-12-13,18825.0,19250.0,18710.0,19220.0,383445.0
2021-12-14,19200.0,19315.0,19120.0,19210.0,258396.0
2021-12-15,19135.0,19245.0,18950.0,18960.0,226034.0
2021-12-16,18945.0,19280.0,18870.0,19205.0,260594.0
2021-12-17,19215.0,19765.0,19215.0,19720.0,306287.0
2021-12-20,19785.0,19845.0,19575.0,19605.0,261632.0
2021-12-21,19505.0,19630.0,19440.0,19600.0,176427.0
2021-12-22,19715.0,20055.0,19675.0,20045.0,184429.0
2021-12-23,20300.0,20390.0,20165.0,20315.0,333447.0
2021-12-24,20240.0,20285.0,19990.0,20185.0,304206.0
2021-12-27,20265.0,20275.0,19630.0,19665.0,352794.0
2021-12-28,19700.0,19880.0,19630.0,19860.0,214312.0
2021-12-29,19860.0,20005.0,19770.0,19910.0,231243.0
2021-12-30,19990.0,20585.0,19940.0,20460.0,404583.0
2021-12-31,20455.0,20525.0,20330.0,20380.0,261678.0
2022-01-04,20500.0,20580.0,20075.0,20210.0,201670.0
2022-01-05,20300.0,20430.0,20120.0,20380.0,235341.0
2022-01-06,20465.0,20835.0,20460.0,20685.0,306423.0
2022-01-07,20805.0,21405.0,20685.0,21130.0,372062.0
2022-01-10,21100.0,21260.0,20950.0,21225.0,228777.0
2022-01-11,21225.0,21600.0,21120.0,21495.0,245157.0
2022-01-12,21550.0,21795.0,21515.0,21605.0,262298.0
2022-01-13,21665.0,21930.0,21205.0,21375.0,349329.0
2022-01-14,21515.0,21540.0,20980.0,21160.0,277556.0
2022-01-17,21230.0,21315.0,20860.0,21125.0,275774.0
2022-01-18,21060.0,21365.0,21015.0,21290.0,186465.0
2022-01-19,21215.0,21660.0,21200.0,21530.0,180515.0
2022-01-20,21660.0,21820.0,21220.0,21485.0,336253.0
2022-01-21,21600.0,21805.0,21280.0,21430.0,342074.0
2022-01-24,21310.0,21600.0,20920.0,21025.0,353215.0
2022-01-25,21040.0,21280.0,20995.0,21055.0,288211.0
2022-01-26,21190.0,21640.0,21115.0,21525.0,326679.0
2022-01-27,21460.0,21680.0,21360.0,21540.0,264536.0
2022-01-28,21515.0,21950.0,21480.0,21950.0,234613.0
2022-02-07,21920.0,22335.0,21885.0,22290.0,181051.0
2022-02-08,22250.0,22770.0,21935.0,22685.0,316265.0
2022-02-09,22730.0,22955.0,22605.0,22870.0,326507.0
2022-02-10,22975.0,23415.0,22925.0,23290.0,349869.0
2022-02-11,23300.0,23365.0,22610.0,22670.0,392640.0
2022-02-14,22670.0,22830.0,22185.0,22715.0,343775.0
2022-02-15,22715.0,22790.0,22315.0,22685.0,310000.0
2022-02-16,22645.0,22690.0,22360.0,22615.0,199275.0
2022-02-17,22745.0,22780.0,22565.0,22585.0,190515.0
2022-02-18,22620.0,22890.0,22570.0,22840.0,239856.0
2022-02-21,22760.0,22785.0,22450.0,22595.0,218956.0
2022-02-22,22600.0,23145.0,22595.0,22930.0,212801.0
2022-02-23,23045.0,23090.0,22730.0,22805.0,324814.0
2022-02-24,22680.0,23240.0,22620.0,22950.0,400458.0
2022-02-25,23190.0,23265.0,22450.0,22510.0,460141.0
2022-02-28,22370.0,22915.0,22305.0,22855.0,326843.0
2022-03-01,22710.0,22760.0,22545.0,22730.0,231721.0
2022-03-02,22890.0,23025.0,22840.0,22955.0,273480.0
2022-03-03,23200.0,23900.0,23080.0,23775.0,537275.0
2022-03-04,23810.0,23870.0,23420.0,23570.0,388822.0
2022-03-07,23400.0,24255.0,23400.0,24020.0,431539.0
2022-03-08,24020.0,24020.0,22550.0,23105.0,758083.0
2022-03-09,21200.0,22425.0,21085.0,21830.0,484953.0
2022-03-10,21825.0,21825.0,21135.0,21735.0,378291.0
2022-03-11,22100.0,22100.0,21730.0,22035.0,253960.0
2022-03-14,21880.0,22160.0,21720.0,21855.0,221513.0
2022-03-15,21800.0,21885.0,21565.0,21590.0,204671.0
2022-03-16,21235.0,22100.0,21235.0,21960.0,190317.0
2022-03-17,21895.0,22300.0,21870.0,22200.0,174761.0
2022-03-18,22225.0,22880.0,22225.0,22830.0,282252.0
2022-03-21,22720.0,23300.0,22700.0,23105.0,289519.0
2022-03-22,23105.0,23210.0,22790.0,22950.0,224255.0
2022-03-23,23065.0,23145.0,22835.0,23085.0,210645.0
2022-03-24,23260.0,23465.0,23130.0,23190.0,243142.0
2022-03-25,23190.0,23235.0,22920.0,23090.0,256657.0
2022-03-28,23150.0,23185.0,22900.0,23030.0,252303.0
2022-03-29,22960.0,23125.0,22925.0,22960.0,233218.0
2022-03-30,22410.0,22940.0,22360.0,22935.0,326163.0
2022-03-31,22970.0,23030.0,22620.0,22730.0,209147.0
2022-04-01,22730.0,22870.0,22620.0,22640.0,200652.0
2022-04-06,22735.0,22740.0,22500.0,22540.0,136679.0
2022-04-07,22580.0,22620.0,21770.0,21815.0,293261.0
2022-04-08,21450.0,21925.0,21450.0,21825.0,183295.0
2022-04-11,21810.0,21855.0,20840.0,21005.0,272073.0
2022-04-12,20975.0,21160.0,20605.0,21070.0,280789.0
2022-04-13,20860.0,21380.0,20860.0,21270.0,258659.0
2022-04-14,21215.0,21535.0,21160.0,21440.0,191355.0
2022-04-15,21495.0,21925.0,21440.0,21850.0,217955.0
2022-04-18,21820.0,21910.0,21670.0,21840.0,162331.0
2022-04-19,21895.0,22200.0,21885.0,21920.0,183854.0
2022-04-20,21795.0,21900.0,21720.0,21790.0,142295.0
2022-04-21,21710.0,22015.0,21710.0,21775.0,181051.0
2022-04-22,21950.0,21980.0,21825.0,21920.0,172978.0
2022-04-25,21880.0,21880.0,20660.0,20700.0,500370.0
2022-04-26,20600.0,21035.0,20295.0,20715.0,395818.0
2022-04-27,20545.0,20830.0,20540.0,20765.0,302161.0
2022-04-28,20800.0,21010.0,20710.0,20915.0,240541.0
2022-04-29,20855.0,20900.0,20725.0,20890.0,226923.0
2022-05-05,20800.0,21020.0,20460.0,20525.0,214081.0
2022-05-06,20400.0,20510.0,19985.0,20010.0,355388.0
2022-05-09,19880.0,19955.0,19575.0,19775.0,351807.0
2022-05-10,19580.0,19935.0,19540.0,19845.0,357222.0
2022-05-11,19710.0,20320.0,19710.0,20265.0,290496.0
2022-05-12,20150.0,20425.0,20005.0,20045.0,280707.0
2022-05-13,19945.0,20335.0,19865.0,20305.0,292890.0
2022-05-16,20365.0,20810.0,20335.0,20555.0,342343.0
2022-05-17,20600.0,20690.0,20210.0,20300.0,218573.0
2022-05-18,20480.0,20530.0,20320.0,20360.0,180825.0
2022-05-19,20335.0,20670.0,20150.0,20560.0,265352.0
2022-05-20,20505.0,20930.0,20505.0,20820.0,219534.0
2022-05-23,20820.0,21030.0,20750.0,20870.0,190219.0
2022-05-24,20870.0,20920.0,20455.0,20465.0,175537.0
2022-05-25,20305.0,20600.0,20305.0,20495.0,131776.0
2022-05-26,20435.0,20630.0,20405.0,20500.0,205614.0
2022-05-27,20635.0,20830.0,20555.0,20775.0,211520.0
2022-05-30,20700.0,20850.0,20670.0,20765.0,181854.0
2022-05-31,20840.0,20895.0,20720.0,20795.0,148500.0
2022-06-01,20650.0,20695.0,20030.0,20280.0,378926.0
2022-06-02,20200.0,20685.0,20160.0,20665.0,268191.0
2022-06-06,20695.0,21220.0,20685.0,20955.0,202287.0
2022-06-07,20955.0,20960.0,20700.0,20730.0,182183.0
2022-06-08,20710.0,20880.0,20655.0,20755.0,215238.0
2022-06-09,20805.0,20995.0,20775.0,20845.0,177350.0
2022-06-10,20695.0,20700.0,20490.0,20605.0,220022.0
2022-06-13,20480.0,20535.0,19915.0,19995.0,330007.0
2022-06-14,19850.0,20110.0,19815.0,20005.0,250182.0
2022-06-15,19890.0,20160.0,19710.0,19805.0,277379.0
2022-06-16,19915.0,20250.0,19855.0,20005.0,247832.0
2022-06-17,19820.0,19945.0,19445.0,19805.0,332565.0
2022-06-20,19760.0,19890.0,19500.0,19510.0,262584.0
2022-06-21,19480.0,19880.0,19450.0,19780.0,236930.0
2022-06-22,19740.0,19955.0,19400.0,19430.0,242070.0
2022-06-23,19300.0,19575.0,19220.0,19485.0,241050.0
2022-06-24,19425.0,19570.0,18960.0,18970.0,234020.0
2022-06-27,18870.0,19310.0,18605.0,19135.0,441609.0
2022-06-28,19170.0,19450.0,19135.0,19445.0,270927.0
2022-06-29,19445.0,19485.0,19180.0,19280.0,262474.0
2022-06-30,19305.0,19390.0,19030.0,19060.0,258089.0
2022-07-01,18940.0,19110.0,18820.0,18900.0,281751.0
2022-07-04,18905.0,19200.0,18810.0,18980.0,290070.0
2022-07-05,19000.0,19140.0,18405.0,18485.0,362872.0
2022-07-06,18340.0,18400.0,17975.0,18330.0,382726.0
2022-07-07,18330.0,18500.0,18175.0,18360.0,339370.0
2022-07-08,18500.0,18645.0,18340.0,18360.0,255963.0
2022-07-11,18435.0,18530.0,18055.0,18180.0,282015.0
2022-07-12,18180.0,18180.0,17565.0,17585.0,310030.0
2022-07-13,17650.0,17710.0,17210.0,17225.0,346708.0
2022-07-14,17170.0,17500.0,17025.0,17255.0,370551.0
2022-07-15,17255.0,17460.0,17110.0,17155.0,306394.0
2022-07-18,17330.0,17835.0,17270.0,17830.0,356777.0
2022-07-19,17830.0,18315.0,17825.0,17960.0,320609.0
2022-07-20,18030.0,18065.0,17760.0,17905.0,238464.0
2022-07-21,18045.0,18195.0,17805.0,17945.0,217579.0
2022-07-22,17905.0,18065.0,17790.0,17995.0,187449.0
2022-07-25,18050.0,18225.0,17710.0,17810.0,228970.0
2022-07-26,17845.0,18090.0,17730.0,18030.0,132469.0
2022-07-27,17985.0,18145.0,17840.0,18055.0,243683.0
2022-07-28,18025.0,18755.0,17965.0,18730.0,326813.0
2022-07-29,18700.0,18780.0,18565.0,18750.0,288241.0
2022-08-01,18720.0,18780.0,18020.0,18205.0,379592.0
2022-08-02,18190.0,18240.0,17880.0,18070.0,263383.0
2022-08-03,18070.0,18375.0,17995.0,18250.0,293514.0
2022-08-04,18190.0,18305.0,18085.0,18190.0,232448.0
2022-08-05,18200.0,18610.0,18130.0,18515.0,280653.0
2022-08-08,18510.0,18605.0,18280.0,18415.0,209072.0
2022-08-09,18470.0,18670.0,18355.0,18540.0,197383.0
2022-08-10,18630.0,18830.0,18575.0,18685.0,217676.0
2022-08-11,18765.0,18880.0,18600.0,18745.0,222161.0
2022-08-12,18750.0,18805.0,18505.0,18725.0,217292.0
2022-08-15,18530.0,18545.0,18005.0,18010.0,286340.0
2022-08-16,17975.0,18230.0,17725.0,18225.0,260695.0
2022-08-17,18250.0,18755.0,18245.0,18660.0,289676.0
2022-08-18,18640.0,18690.0,18320.0,18330.0,254522.0
2022-08-19,18490.0,18565.0,18370.0,18425.0,214788.0
2022-08-22,18400.0,18730.0,18355.0,18580.0,223307.0
2022-08-23,18440.0,18750.0,18440.0,18685.0,187191.0
2022-08-24,18780.0,19120.0,18665.0,19090.0,252688.0
2022-08-25,18940.0,19025.0,18840.0,18910.0,193331.0
2022-08-26,18915.0,18960.0,18740.0,18860.0,152436.0
2022-08-29,19030.0,19250.0,18610.0,18675.0,319725.0
2022-08-30,18675.0,18755.0,18330.0,18360.0,237333.0
2022-08-31,18245.0,18490.0,18220.0,18410.0,221869.0
2022-09-01,18235.0,18430.0,17865.0,17900.0,337519.0
2022-09-02,17900.0,18175.0,17790.0,18110.0,318068.0
2022-09-05,18110.0,18420.0,18065.0,18355.0,310281.0
2022-09-06,18355.0,18520.0,18305.0,18505.0,205222.0
2022-09-07,18345.0,18405.0,18160.0,18300.0,228109.0
2022-09-08,18290.0,18625.0,18205.0,18605.0,243668.0
2022-09-09,18525.0,18965.0,18515.0,18965.0,252435.0
2022-09-13,18900.0,19045.0,18640.0,18765.0,178646.0
2022-09-14,18790.0,18790.0,18555.0,18625.0,191712.0
2022-09-15,18470.0,18950.0,18420.0,18880.0,311557.0
2022-09-16,18880.0,19100.0,18735.0,18735.0,294716.0
2022-09-19,18790.0,19020.0,18680.0,18710.0,217778.0
2022-09-20,18620.0,18840.0,18610.0,18650.0,172996.0
2022-09-21,18655.0,18750.0,18465.0,18670.0,192004.0
2022-09-22,18590.0,18775.0,18450.0,18685.0,191262.0
2022-09-23,18740.0,18860.0,18610.0,18630.0,161929.0
2022-09-26,18480.0,18550.0,18055.0,18075.0,247672.0
2022-09-27,18275.0,18415.0,18115.0,18265.0,158191.0
2022-09-28,18100.0,18260.0,17745.0,17865.0,287932.0
2022-09-29,17905.0,18080.0,17845.0,17990.0,220291.0
2022-09-30,18430.0,18525.0,18155.0,18270.0,307519.0
2022-10-10,18310.0,18600.0,18300.0,18565.0,160595.0
2022-10-11,18610.0,18680.0,18405.0,18465.0,172029.0
2022-10-12,18485.0,18500.0,18245.0,18340.0,171980.0
2022-10-13,18280.0,18580.0,18210.0,18355.0,239575.0
2022-10-14,18410.0,18865.0,18380.0,18830.0,304628.0
2022-10-17,18730.0,18780.0,18325.0,18435.0,237555.0
2022-10-18,18400.0,18420.0,18230.0,18315.0,181857.0
2022-10-19,18310.0,18390.0,18180.0,18305.0,171149.0
2022-10-20,18305.0,18510.0,18285.0,18460.0,170257.0
2022-10-21,18535.0,18735.0,18470.0,18535.0,223235.0
2022-10-24,18490.0,18710.0,18460.0,18575.0,183746.0
2022-10-25,18465.0,18620.0,18420.0,18530.0,150794.0
2022-10-26,18480.0,18755.0,18480.0,18685.0,152301.0
2022-10-27,18695.0,18810.0,18530.0,18565.0,152050.0
2022-10-28,18565.0,18595.0,18020.0,18075.0,320425.0
2022-10-31,18040.0,18085.0,17480.0,17535.0,371623.0
2022-11-01,17535.0,17980.0,17425.0,17905.0,321033.0
2022-11-02,17985.0,18000.0,17745.0,17860.0,208125.0
2022-11-03,17860.0,18200.0,17820.0,18085.0,239930.0
2022-11-04,18005.0,18410.0,18000.0,18385.0,244429.0
2022-11-07,18500.0,18565.0,18190.0,18275.0,241648.0
2022-11-08,18345.0,18520.0,18275.0,18450.0,189372.0
2022-11-09,18405.0,18655.0,18375.0,18650.0,221747.0
2022-11-10,18565.0,18635.0,18460.0,18590.0,190619.0
2022-11-11,18490.0,18945.0,18475.0,18755.0,289552.0
2022-11-14,18920.0,19130.0,18720.0,18780.0,342035.0
2022-11-15,18775.0,18975.0,18710.0,18925.0,192171.0
2022-11-16,18850.0,19085.0,18830.0,18895.0,177926.0
2022-11-17,18870.0,19070.0,18715.0,19015.0,197751.0
2022-11-18,18915.0,19210.0,18880.0,19200.0,224479.0
2022-11-21,19160.0,19245.0,18840.0,18945.0,199028.0
2022-11-22,18900.0,19030.0,18810.0,18875.0,147006.0
2022-11-23,18960.0,19085.0,18835.0,18895.0,190030.0
2022-11-24,18820.0,19110.0,18820.0,19055.0,164512.0
2022-11-25,18960.0,19015.0,18830.0,18925.0,125589.0
2022-11-28,18915.0,18965.0,18515.0,18690.0,299557.0
2022-11-29,18740.0,19135.0,18695.0,19030.0,238582.0
2022-11-30,18920.0,19005.0,18715.0,18795.0,206886.0
2022-12-01,19025.0,19295.0,18955.0,19125.0,289318.0
2022-12-02,19070.0,19270.0,19045.0,19245.0,178538.0
2022-12-05,19190.0,19435.0,19100.0,19320.0,193604.0
2022-12-06,19200.0,19335.0,19120.0,19185.0,154604.0
2022-12-07,19220.0,19375.0,19110.0,19140.0,182488.0
2022-12-08,19140.0,19280.0,19085.0,19235.0,141571.0
2022-12-09,19190.0,19330.0,19105.0,19260.0,174031.0
2022-12-12,19200.0,19235.0,18720.0,18775.0,266695.0
2022-12-13,18720.0,18825.0,18575.0,18740.0,181495.0
2022-12-14,18725.0,18865.0,18725.0,18800.0,150807.0
2022-12-15,18730.0,18855.0,18680.0,18800.0,117252.0
2022-12-16,18740.0,18880.0,18630.0,18740.0,162706.0
2022-12-19,18755.0,18820.0,18510.0,18540.0,161793.0
2022-12-20,18530.0,18650.0,18465.0,18590.0,135268.0
2022-12-21,18600.0,18710.0,18560.0,18655.0,110024.0
2022-12-22,18655.0,18780.0,18620.0,18635.0,97372.0
2022-12-23,18660.0,18690.0,18570.0,18680.0,97682.0
2022-12-26,18615.0,18775.0,18545.0,18715.0,122295.0
2022-12-27,18600.0,19120.0,18560.0,19105.0,231307.0
2022-12-28,19060.0,19120.0,18735.0,18785.0,238317.0
2022-12-29,18730.0,18785.0,18655.0,18685.0,143968.0
2022-12-30,18685.0,18750.0,18615.0,18700.0,121634.0
2023-01-03,18660.0,18680.0,18160.0,18270.0,202915.0
2023-01-04,18170.0,18195.0,17820.0,17865.0,217067.0
2023-01-05,17800.0,17920.0,17685.0,17905.0,164379.0
2023-01-06,17950.0,17990.0,17750.0,17850.0,165015.0
2023-01-09,17825.0,18075.0,17775.0,17950.0,194992.0
2023-01-10,18050.0,18265.0,18005.0,18160.0,156993.0
2023-01-11,18160.0,18320.0,18160.0,18245.0,146907.0
2023-01-12,18310.0,18400.0,18250.0,18340.0,138623.0
2023-01-13,18365.0,18545.0,18200.0,18515.0,160897.0
2023-01-16,18495.0,18640.0,18395.0,18485.0,125818.0
2023-01-17,18545.0,18660.0,18485.0,18580.0,88075.0
2023-01-18,18620.0,19020.0,18580.0,19010.0,180537.0
2023-01-19,19060.0,19220.0,18920.0,19070.0,186750.0
2023-01-20,19000.0,19500.0,18945.0,19465.0,176147.0
2023-01-30,19485.0,19485.0,18865.0,19000.0,164751.0
2023-01-31,18980.0,19030.0,18750.0,18925.0,137394.0
2023-02-01,18980.0,19225.0,18920.0,19150.0,134002.0
2023-02-02,19165.0,19245.0,18975.0,19095.0,134644.0
2023-02-03,19065.0,19190.0,18900.0,19095.0,158680.0
2023-02-06,19080.0,19115.0,18830.0,19060.0,184827.0
2023-02-07,18960.0,19160.0,18920.0,19095.0,164859.0
2023-02-08,19030.0,19250.0,18975.0,19180.0,152360.0
2023-02-09,19075.0,19125.0,18845.0,18930.0,180133.0
2023-02-10,18930.0,18995.0,18530.0,18630.0,213684.0
2023-02-13,18575.0,18625.0,18435.0,18550.0,159276.0
2023-02-14,18500.0,18635.0,18475.0,18595.0,109634.0
2023-02-15,18525.0,18625.0,18315.0,18315.0,143319.0
2023-02-16,18370.0,18555.0,18250.0,18485.0,122463.0
2023-02-17,18495.0,18610.0,18445.0,18530.0,107036.0
2023-02-20,18440.0,18835.0,18440.0,18775.0,148438.0
2023-02-21,18730.0,18925.0,18700.0,18775.0,98747.0
2023-02-22,18815.0,18875.0,18725.0,18765.0,121127.0
2023-02-23,18785.0,18840.0,18615.0,18680.0,138973.0
2023-02-24,18710.0,18710.0,18535.0,18635.0,135293.0
2023-02-27,18570.0,18585.0,18320.0,18375.0,208234.0
2023-02-28,18425.0,18580.0,18400.0,18460.0,150905.0
2023-03-01,18450.0,18720.0,18395.0,18675.0,162776.0
2023-03-02,18685.0,18730.0,18610.0,18650.0,131543.0
2023-03-03,18600.0,18795.0,18535.0,18775.0,147597.0
2023-03-06,18775.0,18785.0,18525.0,18590.0,156353.0
2023-03-07,18540.0,18735.0,18515.0,18610.0,132358.0
2023-03-08,18530.0,18585.0,18415.0,18540.0,145555.0
2023-03-09,18550.0,18620.0,18450.0,18495.0,127057.0
2023-03-10,18475.0,18570.0,18215.0,18265.0,187533.0
2023-03-13,18245.0,18465.0,18130.0,18435.0,210175.0
2023-03-14,18270.0,18385.0,18205.0,18270.0,167329.0
2023-03-15,18325.0,18420.0,18285.0,18375.0,131451.0
2023-03-16,18210.0,18220.0,18035.0,18135.0,187174.0
2023-03-17,18250.0,18300.0,18045.0,18230.0,164945.0
2023-03-20,18200.0,18310.0,17945.0,18040.0,188377.0
2023-03-21,18200.0,18240.0,18100.0,18150.0,127677.0
2023-03-22,18150.0,18195.0,18090.0,18150.0,149268.0
2023-03-23,18210.0,18350.0,18170.0,18235.0,178810.0
2023-03-24,18260.0,18520.0,18240.0,18470.0,216040.0
2023-03-27,18405.0,18495.0,18395.0,18480.0,147911.0
2023-03-28,18520.0,18745.0,18500.0,18690.0,183248.0
2023-03-29,18650.0,18750.0,18635.0,18690.0,128665.0
2023-03-30,18805.0,18895.0,18610.0,18695.0,132543.0
2023-03-31,18735.0,18785.0,18680.0,18715.0,120483.0
2023-04-03,18730.0,18810.0,18620.0,18645.0,133003.0
2023-04-04,18750.0,18820.0,18600.0,18675.0,138766.0
2023-04-06,18550.0,18665.0,18515.0,18580.0,108970.0
2023-04-07,18545.0,18720.0,18535.0,18690.0,112208.0
2023-04-10,18660.0,18765.0,18595.0,18615.0,106044.0
2023-04-11,18605.0,18645.0,18350.0,18485.0,189582.0
2023-04-12,18415.0,18490.0,18375.0,18415.0,122261.0
2023-04-13,18440.0,18545.0,18415.0,18490.0,109949.0
2023-04-14,18630.0,18780.0,18595.0,18725.0,171506.0
2023-04-17,18765.0,18830.0,18665.0,18770.0,135644.0
2023-04-18,18780.0,19005.0,18740.0,19000.0,144967.0
2023-04-19,19035.0,19080.0,18945.0,19030.0,248535.0
2023-04-20,19000.0,19275.0,18975.0,19205.0,252335.0
2023-04-21,19180.0,19270.0,18850.0,18890.0,315041.0
2023-04-24,18960.0,19030.0,18820.0,18835.0,198979.0
2023-04-25,18825.0,18895.0,18700.0,18800.0,170837.0
2023-04-26,18690.0,18775.0,18610.0,18710.0,209665.0
2023-04-27,18690.0,18720.0,18420.0,18435.0,235066.0
2023-04-28,18415.0,18515.0,18325.0,18470.0,182967.0
2023-05-04,18415.0,18555.0,18300.0,18415.0,110608.0
2023-05-05,18410.0,18410.0,18235.0,18320.0,167408.0
2023-05-08,18345.0,18510.0,18315.0,18460.0,144219.0
2023-05-09,18415.0,18485.0,18200.0,18275.0,162177.0
2023-05-10,18325.0,18380.0,18230.0,18295.0,124612.0
2023-05-11,18245.0,18280.0,18005.0,18030.0,189688.0
2023-05-12,18000.0,18030.0,17760.0,17870.0,288609.0
2023-05-15,17990.0,18135.0,17945.0,18115.0,213937.0
2023-05-16,18185.0,18250.0,18060.0,18115.0,161628.0
2023-05-17,18115.0,18425.0,18085.0,18375.0,196246.0
2023-05-18,18480.0,18545.0,18420.0,18475.0,164450.0
2023-05-19,18475.0,18485.0,18300.0,18450.0,149073.0
2023-05-22,18355.0,18390.0,17920.0,18005.0,246735.0
2023-05-23,18050.0,18135.0,17925.0,17965.0,206429.0
2023-05-24,17900.0,17980.0,17500.0,17550.0,354684.0
2023-05-25,17700.0,17735.0,17455.0,17650.0,386557.0
2023-05-26,17750.0,18265.0,17575.0,18185.0,501708.0
2023-05-29,18110.0,18180.0,17940.0,18025.0,274120.0
2023-05-30,18055.0,18065.0,17830.0,17960.0,258893.0
2023-05-31,17950.0,18075.0,17835.0,18015.0,275422.0
2023-06-01,18000.0,18360.0,17945.0,18300.0,312299.0
2023-06-02,18305.0,18520.0,18240.0,18480.0,276230.0
2023-06-05,18480.0,18520.0,18055.0,18080.0,281710.0
2023-06-06,18160.0,18195.0,17990.0,18100.0,225706.0
2023-06-07,18050.0,18235.0,18015.0,18105.0,203490.0
2023-06-08,18130.0,18270.0,18080.0,18220.0,195816.0
2023-06-09,18220.0,18450.0,18220.0,18425.0,204094.0
2023-06-12,18425.0,18535.0,18155.0,18190.0,222357.0
2023-06-13,18215.0,18345.0,18120.0,18325.0,173487.0
2023-06-14,18350.0,18525.0,18320.0,18510.0,181931.0
2023-06-15,18530.0,18615.0,18270.0,18465.0,209433.0
2023-06-16,18535.0,18700.0,18395.0,18665.0,200134.0
2023-06-19,18650.0,18660.0,18350.0,18455.0,201824.0
2023-06-20,18455.0,18585.0,18395.0,18545.0,124486.0
2023-06-21,18550.0,18590.0,18370.0,18390.0,143128.0
2023-06-26,18295.0,18295.0,18130.0,18180.0,171329.0
2023-06-27,18150.0,18325.0,18070.0,18315.0,119804.0
2023-06-28,18165.0,18180.0,18000.0,18070.0,166523.0
2023-06-29,18065.0,18065.0,17920.0,17980.0,159033.0
2023-06-30,17920.0,18115.0,17895.0,18010.0,194837.0
2023-07-03,17970.0,18180.0,17880.0,18120.0,216818.0
2023-07-04,18090.0,18150.0,17930.0,17980.0,175937.0
2023-07-05,17975.0,18030.0,17805.0,17820.0,193490.0
2023-07-06,17820.0,17970.0,17765.0,17865.0,213341.0
2023-07-07,17865.0,17920.0,17790.0,17845.0,145836.0
2023-07-10,17880.0,18045.0,17850.0,17990.0,190305.0
2023-07-11,17945.0,18145.0,17945.0,18140.0,176780.0
2023-07-12,18085.0,18130.0,18015.0,18100.0,156865.0
2023-07-13,18225.0,18305.0,18190.0,18305.0,209293.0
2023-07-14,18340.0,18460.0,18290.0,18300.0,208873.0
2023-07-17,18370.0,18370.0,18165.0,18220.0,180143.0
2023-07-18,18210.0,18295.0,18130.0,18250.0,133288.0
2023-07-19,18155.0,18280.0,18115.0,18255.0,124324.0
2023-07-20,18255.0,18345.0,18205.0,18275.0,150139.0
2023-07-21,18315.0,18325.0,18205.0,18320.0,151074.0
2023-07-24,18305.0,18360.0,18235.0,18295.0,139839.0
2023-07-25,18230.0,18425.0,18225.0,18400.0,220804.0
