,NI.LME_open,NI.LME_high,NI.LME_low,NI.LME_close,NI.LME_volume
2017-08-14,10635.0,10725.0,10385.0,10425.0,8988.0
2017-08-15,10430.0,10510.0,10330.0,10330.0,7462.0
2017-08-16,10345.0,10830.0,10345.0,10715.0,13563.0
2017-08-17,10730.0,10870.0,10645.0,10675.0,10799.0
2017-08-18,10650.0,11055.0,10610.0,10995.0,14754.0
2017-08-21,11000.0,11355.0,10975.0,11330.0,13952.0
2017-08-22,11345.0,11555.0,11235.0,11445.0,14638.0
2017-08-23,11445.0,11825.0,11225.0,11785.0,13461.0
2017-08-24,11755.0,11780.0,11610.0,11745.0,10910.0
2017-08-25,11725.0,11735.0,11395.0,11470.0,9403.0
2017-08-28,,,,11470.0,
2017-08-29,11610.0,11885.0,11600.0,11730.0,11103.0
2017-08-30,11710.0,11795.0,11565.0,11610.0,8137.0
2017-08-31,11600.0,11820.0,11595.0,11795.0,10346.0
2017-09-01,11775.0,12150.0,11755.0,12135.0,10901.0
2017-09-04,12135.0,12380.0,12115.0,12280.0,8651.0
2017-09-05,12275.0,12320.0,11915.0,11980.0,10645.0
2017-09-06,11980.0,12250.0,11910.0,12250.0,8668.0
2017-09-07,12205.0,12320.0,12005.0,12185.0,9501.0
2017-09-08,12205.0,12365.0,11465.0,11505.0,18248.0
2017-09-11,11525.0,11840.0,11450.0,11835.0,12847.0
2017-09-12,11845.0,11975.0,11565.0,11915.0,9474.0
2017-09-13,11920.0,11970.0,11330.0,11435.0,13817.0
2017-09-14,11440.0,11525.0,11105.0,11215.0,16186.0
2017-09-15,11225.0,11270.0,10845.0,11125.0,12577.0
2017-09-18,11140.0,11260.0,11060.0,11170.0,6892.0
2017-09-19,11200.0,11240.0,10875.0,11135.0,10562.0
2017-09-20,11145.0,11485.0,11145.0,11360.0,9787.0
2017-09-21,11345.0,11355.0,10620.0,10720.0,15859.0
2017-09-22,10735.0,10825.0,10420.0,10635.0,14317.0
2017-09-25,10620.0,10655.0,10435.0,10620.0,9686.0
2017-09-26,10615.0,10685.0,10400.0,10445.0,9119.0
2017-09-27,10460.0,10625.0,10215.0,10300.0,12892.0
2017-09-28,10305.0,10525.0,10230.0,10450.0,8976.0
2017-09-29,10460.0,10840.0,10375.0,10520.0,9292.0
2017-10-09,10570.0,11015.0,10565.0,10990.0,10198.0
2017-10-10,10985.0,11055.0,10830.0,11040.0,8790.0
2017-10-11,11035.0,11255.0,10885.0,11180.0,10348.0
2017-10-12,11195.0,11425.0,11135.0,11420.0,8967.0
2017-10-13,11410.0,11745.0,11370.0,11720.0,12624.0
2017-10-16,11710.0,11930.0,11585.0,11880.0,13607.0
2017-10-17,11860.0,11895.0,11615.0,11770.0,10740.0
2017-10-18,11775.0,11855.0,11595.0,11635.0,9113.0
2017-10-19,11635.0,11795.0,11590.0,11775.0,6275.0
2017-10-20,11760.0,12165.0,11650.0,11720.0,12860.0
2017-10-23,11710.0,11930.0,11670.0,11905.0,7569.0
2017-10-24,11885.0,12080.0,11880.0,12040.0,6953.0
2017-10-25,12025.0,12085.0,11795.0,11850.0,5874.0
2017-10-26,11865.0,11975.0,11650.0,11765.0,6856.0
2017-10-27,11755.0,11755.0,11350.0,11585.0,9313.0
2017-10-30,11550.0,11690.0,11465.0,11650.0,6223.0
2017-10-31,11620.0,12565.0,11555.0,12405.0,10996.0
2017-11-01,12400.0,13030.0,12400.0,12725.0,16818.0
2017-11-02,12720.0,12915.0,12365.0,12570.0,12692.0
2017-11-03,12570.0,12795.0,12515.0,12710.0,8211.0
2017-11-06,12720.0,12970.0,12670.0,12950.0,9578.0
2017-11-07,12945.0,12945.0,12540.0,12660.0,9011.0
2017-11-08,12645.0,12730.0,12525.0,12695.0,7222.0
2017-11-09,12685.0,12685.0,12190.0,12285.0,8210.0
2017-11-10,12400.0,12445.0,12065.0,12100.0,7881.0
2017-11-13,12140.0,12545.0,12130.0,12505.0,8817.0
2017-11-14,12505.0,12580.0,11755.0,11800.0,13428.0
2017-11-15,11810.0,11850.0,11450.0,11655.0,12020.0
2017-11-16,11660.0,11755.0,11320.0,11385.0,9150.0
2017-11-17,11425.0,11640.0,11420.0,11595.0,6924.0
2017-11-20,11590.0,11710.0,11450.0,11670.0,6979.0
2017-11-21,11670.0,11880.0,11615.0,11850.0,6169.0
2017-11-22,11840.0,11945.0,11660.0,11855.0,6828.0
2017-11-23,11865.0,11940.0,11655.0,11915.0,7033.0
2017-11-24,11925.0,12100.0,11895.0,12035.0,5549.0
2017-11-27,12005.0,12020.0,11565.0,11585.0,7559.0
2017-11-28,11590.0,11645.0,11255.0,11375.0,7244.0
2017-11-29,11370.0,11500.0,11285.0,11420.0,6888.0
2017-11-30,11435.0,11440.0,11110.0,11145.0,7872.0
2017-12-01,11165.0,11425.0,10940.0,11315.0,13788.0
2017-12-04,11310.0,11470.0,11280.0,11380.0,7178.0
2017-12-05,11375.0,11375.0,10865.0,10905.0,11872.0
2017-12-06,10900.0,10925.0,10755.0,10830.0,8434.0
2017-12-07,10840.0,11035.0,10740.0,11005.0,8057.0
2017-12-08,11000.0,11150.0,10870.0,10955.0,6560.0
2017-12-11,10960.0,11235.0,10835.0,11210.0,7177.0
2017-12-12,11200.0,11225.0,10975.0,11105.0,5877.0
2017-12-13,11110.0,11225.0,11085.0,11095.0,4846.0
2017-12-14,11125.0,11325.0,11030.0,11190.0,6597.0
2017-12-15,11190.0,11625.0,11155.0,11575.0,12911.0
2017-12-18,11610.0,11850.0,11610.0,11815.0,6989.0
2017-12-19,11795.0,11830.0,11660.0,11765.0,5732.0
2017-12-20,11765.0,12115.0,11710.0,12005.0,9845.0
2017-12-21,12015.0,12100.0,11865.0,12080.0,8558.0
2017-12-22,12055.0,12220.0,11940.0,12080.0,7994.0
2017-12-25,,,,12080.0,
2017-12-26,,,,12080.0,
2017-12-27,12005.0,12085.0,11805.0,12060.0,5873.0
