,RU.SHF_open,RU.SHF_high,RU.SHF_low,RU.SHF_close,RU.SHF_volume
2017-11-06,13670.0,14235.0,13650.0,14135.0,664656.0
2017-11-07,14130.0,14210.0,13855.0,13990.0,492552.0
2017-11-08,13940.0,14015.0,13765.0,13820.0,466646.0
2017-11-09,13840.0,14150.0,13725.0,13805.0,665294.0
2017-11-10,13760.0,13950.0,13750.0,13855.0,406892.0
2017-11-13,13865.0,14255.0,13755.0,14155.0,664298.0
2017-11-14,14120.0,14295.0,14060.0,14105.0,467968.0
2017-11-15,14105.0,14180.0,13215.0,13270.0,693528.0
2017-11-16,13285.0,13415.0,13190.0,13270.0,352230.0
2017-11-17,13325.0,13400.0,13250.0,13295.0,308578.0
2017-11-20,13315.0,13450.0,13180.0,13385.0,342166.0
2017-11-21,13400.0,13470.0,12820.0,13335.0,583362.0
2017-11-22,13365.0,13460.0,13270.0,13390.0,330630.0
2017-11-23,13420.0,13825.0,13365.0,13725.0,514348.0
2017-11-24,13725.0,13920.0,13655.0,13845.0,367944.0
2017-11-27,13850.0,13955.0,13320.0,13410.0,430178.0
2017-11-28,13825.0,14045.0,13720.0,13980.0,310772.0
2017-11-29,13965.0,14295.0,13915.0,14210.0,421974.0
2017-11-30,14175.0,14375.0,13850.0,13915.0,525600.0
2017-12-01,13990.0,14590.0,13955.0,14525.0,680188.0
2017-12-04,14760.0,15020.0,14565.0,14925.0,632140.0
2017-12-05,14945.0,14950.0,14575.0,14715.0,535360.0
2017-12-06,14650.0,14755.0,14025.0,14330.0,615300.0
2017-12-07,14330.0,14500.0,13800.0,13970.0,768078.0
2017-12-08,14010.0,14150.0,13855.0,14065.0,512426.0
2017-12-11,14100.0,14310.0,13880.0,14020.0,663120.0
2017-12-12,14050.0,14250.0,13975.0,14165.0,499498.0
2017-12-13,14165.0,14260.0,13935.0,14080.0,571220.0
2017-12-14,14080.0,14460.0,13990.0,14280.0,732182.0
2017-12-15,14290.0,14500.0,14250.0,14415.0,485676.0
2017-12-18,14450.0,14725.0,14385.0,14560.0,602080.0
2017-12-19,14560.0,14560.0,14250.0,14420.0,417764.0
2017-12-20,14450.0,14580.0,14350.0,14470.0,426326.0
2017-12-21,14480.0,14620.0,14300.0,14365.0,441452.0
2017-12-22,14360.0,14400.0,13890.0,14005.0,695814.0
2017-12-25,14050.0,14210.0,13980.0,14030.0,429952.0
2017-12-26,14025.0,14400.0,13700.0,14315.0,619972.0
2017-12-27,14300.0,14410.0,14135.0,14170.0,451242.0
2017-12-28,14170.0,14250.0,13950.0,14200.0,489628.0
2017-12-29,14170.0,14255.0,14035.0,14105.0,388104.0
2018-01-02,14090.0,14430.0,14080.0,14340.0,381536.0
2018-01-03,14340.0,14460.0,14240.0,14295.0,327334.0
2018-01-04,14280.0,14280.0,13990.0,14115.0,564406.0
2018-01-05,14095.0,14160.0,13920.0,14090.0,447564.0
2018-01-08,14060.0,14110.0,13960.0,14075.0,319626.0
2018-01-09,14090.0,14200.0,14010.0,14075.0,368066.0
2018-01-10,14100.0,14280.0,13985.0,14035.0,527278.0
2018-01-11,14090.0,14195.0,14050.0,14170.0,336572.0
2018-01-12,14220.0,14405.0,14185.0,14295.0,563098.0
2018-01-15,14290.0,14500.0,14130.0,14445.0,390868.0
2018-01-16,14440.0,14475.0,14155.0,14225.0,437546.0
2018-01-17,14185.0,14285.0,14070.0,14145.0,322056.0
2018-01-18,14120.0,14280.0,14115.0,14165.0,310410.0
2018-01-19,14145.0,14230.0,13975.0,14065.0,494914.0
2018-01-22,14095.0,14150.0,14000.0,14075.0,321526.0
2018-01-23,14035.0,14135.0,13760.0,13795.0,543608.0
2018-01-24,13750.0,13840.0,13645.0,13775.0,266134.0
2018-01-25,13785.0,13900.0,13700.0,13755.0,393930.0
2018-01-26,13755.0,13870.0,13730.0,13770.0,301580.0
2018-01-29,13730.0,13950.0,13620.0,13770.0,418768.0
2018-01-30,13770.0,13825.0,13330.0,13395.0,560042.0
2018-01-31,13400.0,13440.0,12880.0,13120.0,576542.0
2018-02-01,13180.0,13185.0,12890.0,12955.0,347664.0
2018-02-02,12990.0,13075.0,12965.0,13005.0,263916.0
2018-02-05,12990.0,13105.0,12790.0,13055.0,350518.0
2018-02-06,13065.0,13135.0,12500.0,12585.0,599878.0
2018-02-07,12635.0,12730.0,12580.0,12655.0,271528.0
2018-02-08,12650.0,12690.0,12280.0,12390.0,472784.0
2018-02-09,12420.0,12495.0,12225.0,12450.0,350406.0
2018-02-12,12420.0,12685.0,12400.0,12520.0,290064.0
2018-02-13,12495.0,12580.0,12380.0,12450.0,220900.0
2018-02-14,12435.0,12550.0,12320.0,12500.0,269100.0
2018-02-22,12545.0,12675.0,12370.0,12500.0,216152.0
2018-02-23,12510.0,12940.0,12505.0,12850.0,450308.0
2018-02-26,12850.0,12975.0,12810.0,12935.0,303970.0
2018-02-27,12930.0,12955.0,12765.0,12885.0,296358.0
2018-02-28,12865.0,13100.0,12710.0,13030.0,458812.0
2018-03-01,13045.0,13075.0,12925.0,13010.0,287962.0
2018-03-02,12900.0,13000.0,12770.0,12950.0,293706.0
2018-03-05,12905.0,13185.0,12905.0,13055.0,425548.0
2018-03-06,13020.0,13090.0,12850.0,12930.0,341572.0
2018-03-07,12945.0,12965.0,12810.0,12865.0,304098.0
2018-03-08,12835.0,13035.0,12740.0,12910.0,405380.0
2018-03-09,12905.0,13050.0,12555.0,12620.0,582352.0
2018-03-12,12670.0,12795.0,12570.0,12695.0,338148.0
2018-03-13,12680.0,12745.0,12610.0,12695.0,253366.0
2018-03-14,12720.0,12880.0,12675.0,12775.0,372494.0
2018-03-15,12800.0,12850.0,12685.0,12810.0,294284.0
2018-03-16,12790.0,12880.0,12515.0,12580.0,484914.0
2018-03-19,12600.0,12640.0,12425.0,12510.0,303680.0
2018-03-20,12540.0,12570.0,12075.0,12240.0,481012.0
2018-03-21,12255.0,12275.0,12110.0,12130.0,270522.0
2018-03-22,12105.0,12250.0,12055.0,12130.0,282496.0
2018-03-23,12095.0,12140.0,11305.0,11305.0,548548.0
2018-03-26,11205.0,11260.0,10830.0,11020.0,701844.0
2018-03-27,11070.0,11270.0,10995.0,11175.0,338128.0
2018-03-28,11200.0,11225.0,10890.0,11075.0,374110.0
2018-03-29,11470.0,11520.0,11365.0,11475.0,174240.0
2018-03-30,11490.0,11720.0,11360.0,11640.0,336264.0
2018-04-02,11650.0,11650.0,11445.0,11575.0,310676.0
2018-04-03,11560.0,11635.0,11260.0,11430.0,504570.0
2018-04-04,11415.0,11470.0,11285.0,11340.0,336852.0
2018-04-09,11395.0,11495.0,11340.0,11450.0,289784.0
2018-04-10,11470.0,11675.0,11425.0,11580.0,477604.0
2018-04-11,11595.0,11685.0,11405.0,11480.0,466266.0
2018-04-12,11495.0,11555.0,11320.0,11480.0,456574.0
2018-04-13,11450.0,11570.0,11390.0,11505.0,356604.0
2018-04-16,11515.0,11565.0,11015.0,11135.0,745558.0
2018-04-17,11180.0,11185.0,11040.0,11090.0,391828.0
2018-04-18,11155.0,11245.0,11085.0,11190.0,453036.0
2018-04-19,11275.0,11835.0,11235.0,11780.0,998972.0
2018-04-20,11750.0,11810.0,11480.0,11555.0,705064.0
2018-04-23,11530.0,11765.0,11490.0,11680.0,566360.0
2018-04-24,11605.0,11665.0,11400.0,11530.0,541200.0
2018-04-25,11575.0,11710.0,11505.0,11605.0,512218.0
2018-04-26,11620.0,11635.0,11370.0,11420.0,530580.0
2018-04-27,11445.0,11475.0,11160.0,11290.0,638712.0
2018-05-02,11395.0,11600.0,11310.0,11525.0,397548.0
2018-05-03,11520.0,11610.0,11440.0,11605.0,420914.0
2018-05-04,11610.0,11720.0,11555.0,11615.0,599994.0
2018-05-07,11595.0,11920.0,11510.0,11765.0,692242.0
2018-05-08,11785.0,11800.0,11675.0,11735.0,387642.0
2018-05-09,11730.0,11730.0,11520.0,11605.0,477848.0
2018-05-10,11635.0,11820.0,11610.0,11680.0,557260.0
2018-05-11,11705.0,11750.0,11615.0,11680.0,518358.0
2018-05-14,11650.0,11765.0,11550.0,11600.0,515274.0
2018-05-15,11560.0,11660.0,11325.0,11440.0,678582.0
2018-05-16,11430.0,11545.0,11250.0,11455.0,616324.0
2018-05-17,11455.0,11520.0,11405.0,11445.0,394282.0
2018-05-18,11460.0,11920.0,11430.0,11765.0,819428.0
2018-05-21,11760.0,12355.0,11690.0,12230.0,1083342.0
2018-05-22,12225.0,12280.0,12070.0,12155.0,607234.0
2018-05-23,12165.0,12340.0,11705.0,11860.0,962736.0
2018-05-24,11810.0,11925.0,11765.0,11855.0,440170.0
2018-05-25,11850.0,11950.0,11720.0,11875.0,560894.0
2018-05-28,11840.0,11850.0,11610.0,11720.0,496938.0
2018-05-29,11720.0,12115.0,11660.0,11930.0,682104.0
2018-05-30,11920.0,12050.0,11635.0,11655.0,698708.0
2018-05-31,11650.0,11805.0,11550.0,11670.0,461718.0
2018-06-01,11640.0,11875.0,11615.0,11680.0,604198.0
2018-06-04,11710.0,11790.0,11655.0,11695.0,415916.0
2018-06-05,11695.0,11880.0,11455.0,11605.0,711104.0
2018-06-06,11600.0,11660.0,11550.0,11620.0,357328.0
2018-06-07,11605.0,11775.0,11605.0,11685.0,462706.0
2018-06-08,11705.0,11740.0,11355.0,11415.0,649292.0
2018-06-11,11430.0,11470.0,11330.0,11400.0,365894.0
2018-06-12,11370.0,11500.0,11255.0,11400.0,467836.0
2018-06-13,11400.0,11440.0,10600.0,10835.0,1114164.0
2018-06-14,10850.0,10920.0,10665.0,10810.0,638062.0
2018-06-15,10820.0,10915.0,10730.0,10790.0,421016.0
2018-06-19,10685.0,10695.0,10050.0,10190.0,729242.0
2018-06-20,10200.0,10400.0,10165.0,10350.0,385562.0
2018-06-21,10305.0,10455.0,10300.0,10340.0,350540.0
2018-06-22,10350.0,10530.0,10260.0,10480.0,527132.0
2018-06-25,10460.0,10595.0,10380.0,10470.0,414638.0
2018-06-26,10450.0,10540.0,10275.0,10485.0,421838.0
2018-06-27,10500.0,10550.0,10420.0,10490.0,298334.0
2018-06-28,10520.0,10680.0,10415.0,10455.0,429010.0
2018-06-29,10445.0,10625.0,10430.0,10575.0,341204.0
2018-07-02,10570.0,10695.0,10380.0,10445.0,470290.0
2018-07-03,10450.0,10545.0,10395.0,10535.0,286514.0
2018-07-04,10550.0,10565.0,10310.0,10410.0,367772.0
2018-07-05,10395.0,10435.0,10220.0,10405.0,447266.0
2018-07-06,10410.0,10470.0,10250.0,10335.0,415934.0
2018-07-09,10300.0,10550.0,10270.0,10495.0,343002.0
2018-07-10,10490.0,10540.0,10250.0,10335.0,397744.0
2018-07-11,10345.0,10385.0,10150.0,10315.0,386054.0
2018-07-12,10300.0,10450.0,10240.0,10355.0,363326.0
2018-07-13,10365.0,10375.0,10250.0,10325.0,292242.0
2018-07-16,10370.0,10385.0,10230.0,10275.0,299150.0
2018-07-17,10255.0,10510.0,10235.0,10335.0,516488.0
2018-07-18,10370.0,10460.0,10345.0,10405.0,274760.0
2018-07-19,10430.0,10490.0,10260.0,10305.0,400080.0
2018-07-20,10270.0,10360.0,10235.0,10285.0,281446.0
2018-07-23,10285.0,10335.0,10110.0,10160.0,442742.0
2018-07-24,10195.0,10210.0,10050.0,10110.0,347750.0
2018-07-25,10135.0,10370.0,10120.0,10320.0,433130.0
2018-07-26,10320.0,10340.0,10255.0,10295.0,235716.0
2018-07-27,10300.0,10320.0,10155.0,10285.0,333806.0
2018-07-30,10285.0,10470.0,10250.0,10300.0,432376.0
2018-07-31,10290.0,10360.0,10225.0,10340.0,322444.0
2018-08-01,10330.0,10430.0,10185.0,10220.0,313512.0
2018-08-02,10200.0,10255.0,10150.0,10235.0,204292.0
2018-08-03,10240.0,10265.0,9960.0,10155.0,332132.0
2018-08-06,10180.0,10355.0,10120.0,10325.0,292352.0
2018-08-07,10310.0,10490.0,10225.0,10485.0,247420.0
2018-08-08,12515.0,12665.0,12365.0,12500.0,481214.0
2018-08-09,12480.0,12625.0,12420.0,12580.0,426114.0
2018-08-10,12600.0,12740.0,12305.0,12380.0,548688.0
2018-08-13,12380.0,12525.0,12335.0,12475.0,313348.0
2018-08-14,12480.0,12545.0,12225.0,12345.0,458592.0
2018-08-15,12365.0,12520.0,12280.0,12355.0,391102.0
2018-08-16,12320.0,12345.0,11585.0,11890.0,705106.0
2018-08-17,11925.0,11955.0,11725.0,11725.0,364824.0
2018-08-20,11750.0,11970.0,11710.0,11915.0,418340.0
2018-08-21,11915.0,12650.0,11800.0,12650.0,770442.0
2018-08-22,12670.0,12855.0,12405.0,12580.0,965224.0
2018-08-23,12550.0,12845.0,12345.0,12375.0,801544.0
2018-08-24,12360.0,12625.0,12330.0,12480.0,488052.0
2018-08-27,12475.0,12635.0,12370.0,12515.0,440128.0
2018-08-28,12500.0,12560.0,12220.0,12275.0,554624.0
2018-08-29,12300.0,12450.0,12290.0,12340.0,328332.0
2018-08-30,12325.0,12570.0,12315.0,12455.0,534328.0
2018-08-31,12465.0,12525.0,12355.0,12360.0,376306.0
2018-09-03,12350.0,12430.0,11875.0,11990.0,586622.0
2018-09-04,12020.0,12065.0,11940.0,11975.0,311398.0
2018-09-05,12000.0,12095.0,11905.0,12010.0,333642.0
2018-09-06,12010.0,12115.0,11965.0,12060.0,291570.0
2018-09-07,12070.0,12135.0,11760.0,11975.0,559144.0
2018-09-10,11990.0,12110.0,11945.0,12040.0,306192.0
2018-09-11,12065.0,12065.0,11905.0,11930.0,308158.0
2018-09-12,11925.0,12345.0,11850.0,12270.0,496888.0
2018-09-13,12280.0,12485.0,12205.0,12420.0,448040.0
2018-09-14,12425.0,12435.0,12275.0,12330.0,274454.0
2018-09-17,12310.0,12490.0,12035.0,12125.0,441042.0
2018-09-18,12110.0,12175.0,12000.0,12135.0,286828.0
2018-09-19,12180.0,12210.0,12035.0,12135.0,323408.0
2018-09-20,12150.0,12720.0,12110.0,12570.0,746238.0
2018-09-21,12565.0,12615.0,12415.0,12465.0,411334.0
2018-09-25,12430.0,12575.0,12355.0,12515.0,272106.0
2018-09-26,12525.0,12620.0,12445.0,12505.0,326236.0
2018-09-27,12500.0,12520.0,12275.0,12285.0,308760.0
2018-09-28,12275.0,12365.0,12185.0,12360.0,265276.0
2018-10-08,12480.0,12520.0,12220.0,12330.0,257762.0
2018-10-09,12320.0,12875.0,12315.0,12750.0,740820.0
2018-10-10,12735.0,12740.0,12505.0,12585.0,335828.0
2018-10-11,12570.0,12595.0,12125.0,12160.0,534092.0
2018-10-12,12200.0,12365.0,12195.0,12305.0,318952.0
2018-10-15,12310.0,12395.0,12160.0,12205.0,332054.0
2018-10-16,12215.0,12315.0,11935.0,12105.0,444238.0
2018-10-17,12155.0,12350.0,12100.0,12270.0,343732.0
2018-10-18,12215.0,12250.0,11910.0,11990.0,441792.0
2018-10-19,12005.0,12095.0,11890.0,12015.0,301270.0
2018-10-22,12045.0,12195.0,12020.0,12060.0,359668.0
2018-10-23,12035.0,12110.0,11930.0,11935.0,300432.0
2018-10-24,11905.0,11980.0,11835.0,11945.0,297704.0
2018-10-25,11950.0,12035.0,11535.0,11785.0,530068.0
2018-10-26,11880.0,11905.0,11745.0,11835.0,285950.0
2018-10-29,11805.0,11865.0,11280.0,11340.0,599810.0
2018-10-30,11370.0,11430.0,11230.0,11350.0,294980.0
2018-10-31,11320.0,11350.0,11130.0,11230.0,385486.0
2018-11-01,11230.0,11340.0,11125.0,11265.0,348472.0
2018-11-02,11290.0,11445.0,11200.0,11370.0,417594.0
2018-11-05,11370.0,11415.0,11015.0,11125.0,432422.0
2018-11-06,11130.0,11240.0,11100.0,11235.0,275742.0
2018-11-07,11250.0,11415.0,11235.0,11320.0,384528.0
2018-11-08,11310.0,11435.0,11220.0,11330.0,335904.0
2018-11-09,11330.0,11350.0,11190.0,11300.0,277850.0
2018-11-12,11295.0,11410.0,10975.0,11160.0,477124.0
2018-11-13,11160.0,11255.0,11035.0,11225.0,269934.0
2018-11-14,11240.0,11320.0,11070.0,11285.0,354172.0
2018-11-15,11285.0,11320.0,11120.0,11180.0,272228.0
2018-11-16,11205.0,11300.0,11080.0,11225.0,364920.0
2018-11-19,11230.0,11285.0,11050.0,11115.0,352904.0
2018-11-20,11115.0,11140.0,10755.0,10885.0,411522.0
2018-11-21,10895.0,10900.0,10530.0,10855.0,391544.0
2018-11-22,10885.0,10885.0,10705.0,10785.0,232504.0
2018-11-23,10785.0,10820.0,10555.0,10730.0,350738.0
2018-11-26,10705.0,10985.0,10680.0,10940.0,485062.0
2018-11-27,10940.0,10945.0,10705.0,10765.0,346870.0
2018-11-28,10755.0,10980.0,10735.0,10870.0,288936.0
2018-11-29,10865.0,11000.0,10765.0,10870.0,224110.0
2018-11-30,11145.0,11230.0,11130.0,11195.0,108420.0
2018-12-03,11190.0,11580.0,11005.0,11140.0,273490.0
2018-12-04,11140.0,11205.0,11085.0,11160.0,190554.0
2018-12-05,11150.0,11225.0,11030.0,11215.0,285548.0
2018-12-06,11235.0,11355.0,11160.0,11205.0,297764.0
2018-12-07,11155.0,11325.0,11120.0,11245.0,270154.0
2018-12-10,11230.0,11425.0,11175.0,11215.0,340470.0
2018-12-11,11220.0,11235.0,11040.0,11140.0,254432.0
2018-12-12,11150.0,11250.0,11120.0,11245.0,214254.0
2018-12-13,11255.0,11400.0,11210.0,11365.0,368950.0
2018-12-14,11325.0,11340.0,11220.0,11295.0,231372.0
2018-12-17,11295.0,11420.0,11270.0,11340.0,253576.0
2018-12-18,11345.0,11550.0,11335.0,11425.0,408918.0
2018-12-19,11425.0,11460.0,11275.0,11305.0,262426.0
2018-12-20,11305.0,11525.0,11305.0,11490.0,344642.0
2018-12-21,11475.0,11490.0,11240.0,11325.0,295320.0
2018-12-24,11325.0,11360.0,11255.0,11350.0,220598.0
2018-12-25,11360.0,11395.0,10910.0,11050.0,459396.0
2018-12-26,11055.0,11105.0,11025.0,11040.0,168210.0
2018-12-27,11070.0,11305.0,11050.0,11255.0,293026.0
2018-12-28,11240.0,11375.0,11200.0,11305.0,244632.0
2019-01-02,11280.0,11340.0,11210.0,11290.0,139576.0
2019-01-03,11290.0,11485.0,11285.0,11450.0,310712.0
2019-01-04,11490.0,11850.0,11480.0,11845.0,545518.0
2019-01-07,11980.0,11980.0,11640.0,11675.0,378752.0
2019-01-08,11680.0,11735.0,11605.0,11675.0,293944.0
2019-01-09,11690.0,11840.0,11675.0,11785.0,310902.0
2019-01-10,11755.0,11765.0,11610.0,11640.0,244444.0
2019-01-11,11605.0,11720.0,11530.0,11640.0,313142.0
2019-01-14,11580.0,11690.0,11460.0,11505.0,304140.0
2019-01-15,11520.0,11570.0,11460.0,11505.0,236888.0
2019-01-16,11500.0,11715.0,11480.0,11640.0,295048.0
2019-01-17,11620.0,11690.0,11570.0,11575.0,181098.0
2019-01-18,11570.0,11770.0,11520.0,11660.0,325716.0
2019-01-21,11675.0,11970.0,11665.0,11845.0,432770.0
2019-01-22,11840.0,11885.0,11550.0,11580.0,389184.0
2019-01-23,11580.0,11665.0,11555.0,11615.0,184520.0
2019-01-24,11600.0,11690.0,11525.0,11610.0,242300.0
2019-01-25,11600.0,11750.0,11595.0,11610.0,264262.0
2019-01-28,11630.0,11775.0,11550.0,11555.0,279152.0
2019-01-29,11550.0,11605.0,11420.0,11460.0,272850.0
2019-01-30,11480.0,11555.0,11350.0,11375.0,229822.0
2019-01-31,11410.0,11415.0,11235.0,11330.0,292726.0
2019-02-01,11360.0,11465.0,11340.0,11420.0,215522.0
2019-02-11,11400.0,11410.0,11265.0,11305.0,149356.0
2019-02-12,11310.0,11680.0,11310.0,11615.0,382086.0
2019-02-13,11605.0,11690.0,11515.0,11675.0,271950.0
2019-02-14,11675.0,11900.0,11610.0,11785.0,386514.0
2019-02-15,11780.0,11815.0,11530.0,11640.0,281780.0
2019-02-18,11670.0,11840.0,11650.0,11815.0,306698.0
2019-02-19,11845.0,12425.0,11830.0,12375.0,684994.0
2019-02-20,12340.0,12520.0,12215.0,12460.0,508496.0
2019-02-21,12460.0,12570.0,12265.0,12325.0,403096.0
2019-02-22,12290.0,12525.0,12265.0,12515.0,301738.0
2019-02-25,12625.0,12855.0,12430.0,12445.0,588298.0
2019-02-26,12425.0,12545.0,12270.0,12400.0,425374.0
2019-02-27,12415.0,12590.0,12315.0,12405.0,376048.0
2019-02-28,12430.0,12595.0,12415.0,12500.0,312518.0
2019-03-01,12525.0,12790.0,12455.0,12770.0,439864.0
2019-03-04,12770.0,12960.0,12475.0,12495.0,561936.0
2019-03-05,12495.0,12550.0,12335.0,12465.0,307036.0
2019-03-06,12480.0,12585.0,12400.0,12445.0,290322.0
2019-03-07,12450.0,12490.0,12135.0,12215.0,381056.0
2019-03-08,12245.0,12275.0,12035.0,12095.0,322228.0
2019-03-11,12085.0,12215.0,12050.0,12125.0,264406.0
2019-03-12,12130.0,12285.0,12115.0,12165.0,250928.0
2019-03-13,12185.0,12250.0,11970.0,12005.0,302568.0
2019-03-14,12020.0,12080.0,11975.0,12030.0,192764.0
2019-03-15,12050.0,12120.0,11810.0,11850.0,354064.0
2019-03-18,11860.0,11960.0,11770.0,11915.0,248268.0
2019-03-19,11935.0,12050.0,11915.0,11985.0,217190.0
2019-03-20,12015.0,12015.0,11855.0,11950.0,186400.0
2019-03-21,11925.0,12015.0,11900.0,11940.0,162368.0
2019-03-22,12180.0,12205.0,12075.0,12160.0,109352.0
2019-03-25,12115.0,12130.0,11790.0,11800.0,183610.0
2019-03-26,11800.0,11850.0,11755.0,11795.0,103526.0
2019-03-27,11820.0,11865.0,11635.0,11640.0,167658.0
2019-03-28,11640.0,11685.0,11465.0,11470.0,177542.0
2019-03-29,11475.0,11655.0,11350.0,11565.0,225832.0
2019-04-01,11585.0,11720.0,11540.0,11715.0,215556.0
2019-04-02,11715.0,11735.0,11605.0,11680.0,322766.0
2019-04-03,11705.0,11810.0,11700.0,11770.0,237312.0
2019-04-04,11850.0,11900.0,11720.0,11795.0,253712.0
2019-04-08,11860.0,11980.0,11800.0,11835.0,231674.0
2019-04-09,11820.0,11880.0,11600.0,11700.0,304850.0
2019-04-10,11725.0,12035.0,11635.0,11955.0,453800.0
2019-04-11,11960.0,12050.0,11855.0,11910.0,338658.0
2019-04-12,11940.0,11975.0,11770.0,11930.0,365198.0
2019-04-15,12030.0,12120.0,11820.0,11840.0,380882.0
2019-04-16,11870.0,11910.0,11550.0,11685.0,422658.0
2019-04-17,11710.0,11715.0,11615.0,11645.0,225508.0
2019-04-18,11610.0,11685.0,11380.0,11400.0,455898.0
2019-04-19,11420.0,11505.0,11405.0,11470.0,198616.0
2019-04-22,11480.0,11615.0,11460.0,11480.0,288272.0
2019-04-23,11485.0,11610.0,11480.0,11540.0,229614.0
2019-04-24,11550.0,11550.0,11405.0,11475.0,294596.0
2019-04-25,11490.0,11575.0,11350.0,11495.0,399238.0
2019-04-26,11490.0,11550.0,11255.0,11270.0,415354.0
2019-04-29,11310.0,11330.0,11215.0,11255.0,270584.0
2019-04-30,11280.0,11745.0,11205.0,11700.0,616256.0
2019-05-06,11510.0,11695.0,11475.0,11665.0,298682.0
2019-05-07,11715.0,11910.0,11715.0,11865.0,435844.0
2019-05-08,11955.0,12040.0,11755.0,11845.0,365594.0
2019-05-09,11845.0,11845.0,11680.0,11790.0,412296.0
2019-05-10,11790.0,11990.0,11660.0,11775.0,554740.0
2019-05-13,11820.0,11920.0,11715.0,11905.0,397874.0
2019-05-14,11910.0,12020.0,11530.0,11540.0,640430.0
2019-05-15,11580.0,11750.0,11555.0,11745.0,292970.0
2019-05-16,11800.0,12255.0,11765.0,12250.0,802074.0
2019-05-17,12225.0,12280.0,12140.0,12205.0,415196.0
2019-05-20,12195.0,12430.0,11940.0,12045.0,699064.0
2019-05-21,12200.0,12420.0,12065.0,12375.0,550430.0
2019-05-22,12370.0,12445.0,11775.0,11905.0,728678.0
2019-05-23,11950.0,11950.0,11670.0,11720.0,437104.0
2019-05-24,11735.0,11855.0,11620.0,11850.0,429302.0
2019-05-27,11830.0,11905.0,11680.0,11860.0,467890.0
2019-05-28,11915.0,11985.0,11805.0,11955.0,472116.0
2019-05-29,11970.0,12220.0,11930.0,12205.0,664094.0
2019-05-30,12195.0,12225.0,11960.0,12030.0,501824.0
2019-05-31,12030.0,12275.0,12020.0,12250.0,549204.0
2019-06-03,12205.0,12280.0,11810.0,11900.0,578392.0
2019-06-04,11955.0,11965.0,11815.0,11910.0,325990.0
2019-06-05,11950.0,12150.0,11885.0,12125.0,494502.0
2019-06-06,12120.0,12365.0,11840.0,12235.0,934826.0
2019-06-10,12320.0,12510.0,12235.0,12290.0,482936.0
2019-06-11,12255.0,12485.0,12190.0,12470.0,580210.0
2019-06-12,12485.0,12550.0,12150.0,12190.0,575856.0
2019-06-13,12180.0,12305.0,12100.0,12260.0,456684.0
2019-06-14,12300.0,12300.0,11925.0,11970.0,490406.0
2019-06-17,11980.0,12025.0,11720.0,11760.0,450882.0
2019-06-18,11795.0,11895.0,11705.0,11860.0,334924.0
2019-06-19,11880.0,12015.0,11675.0,11740.0,556318.0
2019-06-20,11730.0,11810.0,11655.0,11765.0,389248.0
2019-06-21,11770.0,11845.0,11670.0,11735.0,441296.0
2019-06-24,11725.0,11780.0,11530.0,11600.0,415680.0
2019-06-25,11605.0,11690.0,11500.0,11640.0,386204.0
2019-06-26,11645.0,11710.0,11605.0,11615.0,290076.0
2019-06-27,11630.0,11720.0,11555.0,11590.0,324036.0
2019-06-28,11590.0,11615.0,11335.0,11355.0,461008.0
2019-07-01,11375.0,11505.0,11335.0,11410.0,358906.0
2019-07-02,11400.0,11440.0,11135.0,11325.0,507754.0
2019-07-03,11325.0,11345.0,11115.0,11160.0,344610.0
2019-07-04,11155.0,11295.0,11140.0,11260.0,314136.0
2019-07-05,11225.0,11360.0,11210.0,11310.0,318470.0
2019-07-08,11300.0,11305.0,10965.0,11020.0,494202.0
2019-07-09,11020.0,11055.0,10580.0,10635.0,596818.0
2019-07-10,10660.0,10750.0,10630.0,10735.0,256456.0
2019-07-11,10750.0,10820.0,10610.0,10735.0,292040.0
2019-07-12,10740.0,10755.0,10540.0,10610.0,287448.0
2019-07-15,10625.0,10695.0,10585.0,10645.0,208760.0
2019-07-16,10655.0,10665.0,10410.0,10485.0,323282.0
2019-07-17,10505.0,10590.0,10445.0,10565.0,194286.0
2019-07-18,10600.0,10705.0,10455.0,10660.0,314040.0
2019-07-19,10665.0,10740.0,10610.0,10715.0,273284.0
2019-07-22,10690.0,10720.0,10535.0,10715.0,264356.0
2019-07-23,10710.0,10805.0,10675.0,10695.0,260840.0
2019-07-24,10695.0,10735.0,10560.0,10685.0,256430.0
2019-07-25,10700.0,10940.0,10680.0,10860.0,390870.0
2019-07-26,10830.0,10885.0,10750.0,10765.0,225518.0
2019-07-29,10765.0,10770.0,10595.0,10685.0,279326.0
2019-07-30,10655.0,10755.0,10550.0,10635.0,294876.0
2019-07-31,10620.0,10775.0,10570.0,10740.0,269454.0
2019-08-01,10755.0,10755.0,10555.0,10565.0,198916.0
2019-08-02,10505.0,10590.0,10300.0,10340.0,277796.0
2019-08-05,10360.0,10385.0,10230.0,10280.0,205222.0
2019-08-06,10300.0,10610.0,10275.0,10565.0,230992.0
2019-08-07,10555.0,10580.0,10490.0,10525.0,116264.0
2019-08-08,11485.0,11670.0,11365.0,11575.0,340728.0
2019-08-09,11565.0,11730.0,11420.0,11625.0,392462.0
2019-08-12,11575.0,11655.0,11430.0,11490.0,365526.0
2019-08-13,11485.0,11545.0,11320.0,11360.0,282754.0
2019-08-14,11365.0,11560.0,11305.0,11525.0,329260.0
2019-08-15,11470.0,11530.0,11345.0,11375.0,255432.0
