,L.DCE_open,L.DCE_high,L.DCE_low,L.DCE_close,L.DCE_volume
2020-01-22,7220.0,7235.0,7165.0,7185.0,228001.0
2020-01-23,7180.0,7195.0,7135.0,7155.0,162071.0
2020-02-03,6740.0,6800.0,6740.0,6740.0,136022.0
2020-02-04,6500.0,6830.0,6500.0,6805.0,231254.0
2020-02-05,6800.0,6890.0,6795.0,6830.0,178942.0
2020-02-06,6845.0,6860.0,6780.0,6845.0,122158.0
2020-02-07,6830.0,6835.0,6795.0,6810.0,95057.0
2020-02-10,6800.0,6845.0,6785.0,6825.0,93216.0
2020-02-11,6820.0,6850.0,6810.0,6820.0,112729.0
2020-02-12,6815.0,6850.0,6780.0,6820.0,114397.0
2020-02-13,6825.0,6840.0,6755.0,6805.0,131907.0
2020-02-14,6815.0,6825.0,6770.0,6820.0,110799.0
2020-02-17,6825.0,6865.0,6805.0,6865.0,144418.0
2020-02-18,6860.0,6960.0,6855.0,6885.0,218339.0
2020-02-19,6885.0,6975.0,6875.0,6960.0,133440.0
2020-02-20,6980.0,7040.0,6965.0,7035.0,173794.0
2020-02-21,7035.0,7045.0,6980.0,7000.0,124609.0
2020-02-24,6955.0,6980.0,6900.0,6935.0,148545.0
2020-02-25,6915.0,6960.0,6860.0,6955.0,137908.0
2020-02-26,6930.0,6935.0,6890.0,6920.0,131593.0
2020-02-27,6900.0,6910.0,6845.0,6890.0,140869.0
2020-02-28,6835.0,6845.0,6720.0,6725.0,267257.0
2020-03-02,6725.0,6885.0,6705.0,6875.0,205232.0
2020-03-03,6920.0,6985.0,6890.0,6935.0,184800.0
2020-03-04,6935.0,6960.0,6910.0,6940.0,150360.0
2020-03-05,6940.0,6985.0,6915.0,6945.0,148171.0
2020-03-06,6925.0,6925.0,6860.0,6900.0,189536.0
2020-03-09,6615.0,6680.0,6615.0,6615.0,133408.0
2020-03-10,6530.0,6800.0,6530.0,6755.0,326890.0
2020-03-11,6790.0,6825.0,6705.0,6720.0,177484.0
2020-03-12,6690.0,6715.0,6630.0,6675.0,218381.0
2020-03-13,6630.0,6690.0,6560.0,6665.0,289834.0
2020-03-16,6630.0,6670.0,6560.0,6565.0,197339.0
2020-03-17,6535.0,6575.0,6460.0,6515.0,261636.0
2020-03-18,6470.0,6540.0,6380.0,6385.0,210517.0
2020-03-19,6325.0,6365.0,6210.0,6340.0,248430.0
2020-03-20,6400.0,6465.0,6335.0,6380.0,200789.0
2020-03-23,6205.0,6290.0,6160.0,6270.0,197802.0
2020-03-24,6330.0,6330.0,6065.0,6185.0,310925.0
2020-03-25,6305.0,6325.0,6155.0,6185.0,134893.0
2020-03-26,6185.0,6185.0,5880.0,5910.0,240670.0
2020-03-27,5910.0,5910.0,5650.0,5735.0,275772.0
2020-03-30,5585.0,5600.0,5420.0,5420.0,345210.0
2020-03-31,5445.0,5630.0,5410.0,5505.0,433034.0
2020-04-01,5480.0,5620.0,5415.0,5565.0,470067.0
2020-04-02,5575.0,5845.0,5555.0,5805.0,597898.0
2020-04-03,5850.0,5915.0,5765.0,5905.0,496266.0
2020-04-07,5995.0,6150.0,5970.0,6115.0,463375.0
2020-04-08,6065.0,6100.0,5910.0,5920.0,615349.0
2020-04-09,5990.0,6070.0,5925.0,6045.0,601372.0
2020-04-10,5900.0,6305.0,5870.0,6260.0,811355.0
2020-04-13,6400.0,6555.0,6260.0,6330.0,1108658.0
2020-04-14,6350.0,6375.0,6105.0,6180.0,876707.0
2020-04-15,6090.0,6260.0,6045.0,6205.0,623747.0
2020-04-16,6205.0,6250.0,6120.0,6225.0,555530.0
2020-04-17,6255.0,6365.0,6125.0,6150.0,586866.0
2020-04-20,6105.0,6140.0,6025.0,6095.0,435087.0
2020-04-21,5980.0,6055.0,5730.0,5865.0,818647.0
2020-04-22,5680.0,5810.0,5640.0,5730.0,779041.0
2020-04-23,5800.0,6110.0,5800.0,6100.0,669397.0
2020-04-24,6080.0,6175.0,6020.0,6110.0,560181.0
2020-04-27,6085.0,6300.0,6070.0,6225.0,651184.0
2020-04-28,6160.0,6210.0,6110.0,6145.0,452116.0
2020-04-29,6200.0,6245.0,6055.0,6090.0,393838.0
2020-04-30,6150.0,6190.0,6020.0,6180.0,423283.0
2020-05-06,6330.0,6485.0,6260.0,6450.0,422975.0
2020-05-07,6400.0,6540.0,6335.0,6340.0,552622.0
2020-05-08,6400.0,6440.0,6300.0,6360.0,471173.0
2020-05-11,6360.0,6380.0,6215.0,6240.0,399756.0
2020-05-12,6230.0,6275.0,6185.0,6250.0,297392.0
2020-05-13,6275.0,6355.0,6170.0,6295.0,431042.0
2020-05-14,6295.0,6320.0,6230.0,6290.0,255953.0
2020-05-15,6295.0,6410.0,6270.0,6395.0,282673.0
2020-05-18,6385.0,6410.0,6320.0,6370.0,354804.0
2020-05-19,6380.0,6530.0,6340.0,6365.0,442521.0
2020-05-20,6365.0,6495.0,6330.0,6490.0,344371.0
2020-05-21,6500.0,6595.0,6460.0,6515.0,436253.0
2020-05-22,6515.0,6540.0,6390.0,6415.0,398959.0
2020-05-25,6415.0,6530.0,6415.0,6490.0,323878.0
2020-05-26,6500.0,6530.0,6450.0,6490.0,244312.0
2020-05-27,6500.0,6560.0,6430.0,6500.0,362041.0
2020-05-28,6520.0,6600.0,6450.0,6560.0,470775.0
2020-05-29,6585.0,6615.0,6515.0,6515.0,427849.0
2020-06-01,6520.0,6715.0,6515.0,6685.0,369881.0
2020-06-02,6685.0,6775.0,6650.0,6690.0,332085.0
2020-06-03,6695.0,6755.0,6670.0,6725.0,281384.0
2020-06-04,6710.0,6715.0,6550.0,6570.0,401320.0
2020-06-05,6595.0,6650.0,6570.0,6630.0,203128.0
2020-06-08,6660.0,6685.0,6585.0,6610.0,372266.0
2020-06-09,6575.0,6670.0,6535.0,6660.0,336783.0
2020-06-10,6650.0,6745.0,6625.0,6650.0,363599.0
2020-06-11,6670.0,6720.0,6610.0,6645.0,363202.0
2020-06-12,6600.0,6695.0,6480.0,6690.0,504272.0
2020-06-15,6695.0,6760.0,6635.0,6645.0,502588.0
2020-06-16,6655.0,6875.0,6620.0,6850.0,525698.0
2020-06-17,6870.0,6890.0,6780.0,6825.0,340600.0
2020-06-18,6825.0,6930.0,6790.0,6850.0,367765.0
2020-06-19,6850.0,6875.0,6760.0,6795.0,344639.0
2020-06-22,6810.0,6830.0,6745.0,6785.0,279572.0
2020-06-23,6780.0,6855.0,6775.0,6835.0,239772.0
2020-06-24,6860.0,6895.0,6805.0,6875.0,205508.0
2020-06-29,6810.0,6865.0,6725.0,6785.0,280990.0
2020-06-30,6795.0,6940.0,6785.0,6900.0,335769.0
2020-07-01,6885.0,6935.0,6865.0,6890.0,178228.0
2020-07-02,6890.0,6920.0,6820.0,6890.0,305120.0
2020-07-03,6895.0,7010.0,6890.0,7000.0,267692.0
2020-07-06,7000.0,7195.0,6960.0,7180.0,366319.0
2020-07-07,7180.0,7360.0,7135.0,7280.0,453984.0
2020-07-08,7265.0,7485.0,7265.0,7300.0,644608.0
2020-07-09,7315.0,7400.0,7225.0,7290.0,480833.0
2020-07-10,7305.0,7360.0,7150.0,7225.0,455103.0
2020-07-13,7250.0,7375.0,7230.0,7290.0,370778.0
2020-07-14,7300.0,7430.0,7225.0,7305.0,431840.0
2020-07-15,7300.0,7325.0,7215.0,7235.0,365815.0
2020-07-16,7250.0,7265.0,7105.0,7120.0,413048.0
2020-07-17,7130.0,7145.0,7050.0,7090.0,312623.0
2020-07-20,7085.0,7180.0,7015.0,7100.0,341708.0
2020-07-21,7080.0,7165.0,7035.0,7060.0,289912.0
2020-07-22,7085.0,7150.0,6975.0,6995.0,349306.0
2020-07-23,6995.0,7040.0,6940.0,7025.0,303700.0
2020-07-24,7005.0,7050.0,6905.0,6940.0,271796.0
2020-07-27,6940.0,7085.0,6915.0,7050.0,272318.0
2020-07-28,7055.0,7155.0,7025.0,7110.0,245049.0
2020-07-29,7110.0,7175.0,7065.0,7095.0,218083.0
2020-07-30,7105.0,7155.0,7035.0,7045.0,224379.0
2020-07-31,7045.0,7055.0,6930.0,6985.0,258032.0
2020-08-03,6980.0,7115.0,6965.0,7085.0,228392.0
2020-08-04,7100.0,7225.0,7070.0,7190.0,254709.0
2020-08-05,7165.0,7310.0,7135.0,7200.0,337953.0
2020-08-06,7245.0,7245.0,7145.0,7180.0,178942.0
2020-08-07,7195.0,7285.0,7120.0,7175.0,240948.0
2020-08-10,7170.0,7175.0,7005.0,7070.0,222978.0
2020-08-11,7085.0,7105.0,7035.0,7055.0,138000.0
2020-08-12,7060.0,7100.0,6990.0,7025.0,199259.0
2020-08-13,7025.0,7060.0,6935.0,6990.0,139694.0
2020-08-14,6990.0,7085.0,6960.0,7035.0,135504.0
2020-08-17,7020.0,7120.0,7000.0,7085.0,150302.0
2020-08-18,7060.0,7195.0,7055.0,7175.0,124502.0
2020-08-19,7180.0,7195.0,7095.0,7140.0,190061.0
2020-08-20,7140.0,7285.0,7115.0,7250.0,294948.0
2020-08-21,7250.0,7250.0,7110.0,7155.0,219721.0
2020-08-24,7155.0,7175.0,7115.0,7130.0,136511.0
2020-08-25,7145.0,7270.0,7140.0,7260.0,194109.0
2020-08-26,7250.0,7335.0,7215.0,7250.0,205651.0
2020-08-27,7260.0,7380.0,7255.0,7365.0,243125.0
2020-08-28,7365.0,7385.0,7280.0,7335.0,170551.0
2020-08-31,7335.0,7520.0,7330.0,7465.0,276487.0
2020-09-01,7475.0,7500.0,7420.0,7480.0,168014.0
2020-09-02,7485.0,7785.0,7480.0,7650.0,462035.0
2020-09-03,7635.0,7690.0,7580.0,7640.0,252788.0
2020-09-04,7640.0,7745.0,7565.0,7655.0,438442.0
2020-09-07,7680.0,7685.0,7570.0,7590.0,248104.0
2020-09-08,7580.0,7690.0,7550.0,7565.0,301068.0
2020-09-09,7535.0,7565.0,7380.0,7510.0,374103.0
2020-09-10,7535.0,7550.0,7405.0,7435.0,261123.0
2020-09-11,7420.0,7435.0,7300.0,7415.0,284259.0
2020-09-14,7390.0,7455.0,7375.0,7405.0,211981.0
2020-09-15,7405.0,7440.0,7330.0,7360.0,255220.0
2020-09-16,7360.0,7450.0,7305.0,7430.0,232321.0
2020-09-17,7425.0,7480.0,7275.0,7305.0,312648.0
2020-09-18,7315.0,7420.0,7300.0,7385.0,217419.0
2020-09-21,7375.0,7470.0,7330.0,7425.0,267189.0
2020-09-22,7400.0,7410.0,7240.0,7240.0,329541.0
2020-09-23,7250.0,7310.0,7180.0,7235.0,272585.0
2020-09-24,7255.0,7275.0,7130.0,7175.0,238676.0
2020-09-25,7175.0,7310.0,7140.0,7295.0,318327.0
2020-09-28,7275.0,7355.0,7245.0,7260.0,253109.0
2020-09-29,7260.0,7305.0,7195.0,7265.0,227146.0
2020-09-30,7265.0,7270.0,7075.0,7140.0,248746.0
2020-10-09,7200.0,7370.0,7165.0,7355.0,189381.0
2020-10-12,7335.0,7485.0,7330.0,7480.0,237059.0
2020-10-13,7470.0,7485.0,7385.0,7415.0,185552.0
2020-10-14,7430.0,7485.0,7410.0,7425.0,210585.0
2020-10-15,7420.0,7460.0,7310.0,7315.0,290885.0
2020-10-16,7300.0,7370.0,7250.0,7285.0,260978.0
2020-10-19,7290.0,7350.0,7200.0,7250.0,301615.0
2020-10-20,7250.0,7300.0,7210.0,7285.0,167871.0
2020-10-21,7275.0,7375.0,7230.0,7270.0,272937.0
2020-10-22,7270.0,7315.0,7215.0,7250.0,201396.0
2020-10-23,7250.0,7265.0,7155.0,7195.0,233395.0
2020-10-26,7195.0,7245.0,7130.0,7240.0,262829.0
2020-10-27,7225.0,7300.0,7175.0,7255.0,228982.0
2020-10-28,7240.0,7315.0,7230.0,7260.0,242994.0
2020-10-29,7230.0,7280.0,7160.0,7185.0,326168.0
2020-10-30,7145.0,7270.0,7040.0,7265.0,450519.0
2020-11-02,7265.0,7450.0,7240.0,7445.0,441779.0
2020-11-03,7440.0,7540.0,7400.0,7490.0,320575.0
2020-11-04,7500.0,7545.0,7405.0,7415.0,290662.0
2020-11-05,7430.0,7460.0,7355.0,7385.0,267082.0
2020-11-06,7400.0,7440.0,7350.0,7390.0,215679.0
2020-11-09,7400.0,7460.0,7290.0,7355.0,378533.0
2020-11-10,7460.0,7475.0,7280.0,7310.0,321388.0
2020-11-11,7320.0,7390.0,7240.0,7390.0,299223.0
2020-11-12,7390.0,7450.0,7375.0,7420.0,246921.0
2020-11-13,7400.0,7610.0,7400.0,7605.0,412450.0
2020-11-16,7605.0,7750.0,7560.0,7655.0,367260.0
2020-11-17,7680.0,7715.0,7590.0,7685.0,294340.0
2020-11-18,7695.0,7825.0,7665.0,7770.0,413231.0
2020-11-19,7790.0,7910.0,7715.0,7880.0,375455.0
2020-11-20,7895.0,7935.0,7725.0,7740.0,325620.0
2020-11-23,7760.0,7970.0,7720.0,7965.0,394112.0
2020-11-24,7980.0,8110.0,7955.0,8040.0,401606.0
2020-11-25,8055.0,8080.0,7870.0,7880.0,358143.0
2020-11-26,7885.0,8060.0,7845.0,7855.0,356299.0
2020-11-27,7850.0,8010.0,7820.0,7970.0,332996.0
2020-11-30,7985.0,8030.0,7860.0,7955.0,320370.0
2020-12-01,7950.0,7965.0,7800.0,7910.0,305314.0
2020-12-02,7915.0,7950.0,7740.0,7775.0,376438.0
2020-12-03,7770.0,7800.0,7670.0,7730.0,289907.0
2020-12-04,7725.0,7905.0,7675.0,7895.0,314516.0
2020-12-07,7895.0,8020.0,7805.0,8000.0,348641.0
2020-12-08,8010.0,8030.0,7825.0,7875.0,258061.0
2020-12-09,7870.0,7940.0,7830.0,7845.0,236014.0
2020-12-10,7855.0,8145.0,7840.0,7890.0,390742.0
2020-12-11,7880.0,7995.0,7850.0,7970.0,275616.0
2020-12-14,7985.0,8200.0,7880.0,7950.0,373128.0
2020-12-15,7920.0,7955.0,7790.0,7800.0,207062.0
2020-12-16,7815.0,7860.0,7730.0,7825.0,329972.0
2020-12-17,7825.0,7890.0,7765.0,7890.0,251344.0
2020-12-18,7890.0,8015.0,7875.0,7955.0,277949.0
2020-12-21,7955.0,8035.0,7815.0,7815.0,313383.0
2020-12-22,7815.0,8000.0,7755.0,7770.0,409430.0
2020-12-23,7800.0,7830.0,7715.0,7765.0,285067.0
2020-12-24,7790.0,7920.0,7780.0,7900.0,311563.0
2020-12-25,7885.0,7905.0,7660.0,7665.0,394332.0
2020-12-28,7680.0,7715.0,7585.0,7585.0,330204.0
2020-12-29,7600.0,7630.0,7540.0,7540.0,264586.0
2020-12-30,7540.0,7570.0,7450.0,7565.0,291874.0
2020-12-31,7575.0,7735.0,7505.0,7720.0,275338.0
2021-01-04,7725.0,7770.0,7625.0,7760.0,217612.0
2021-01-05,7745.0,7825.0,7660.0,7710.0,255966.0
2021-01-06,7735.0,7780.0,7630.0,7640.0,272375.0
2021-01-07,7625.0,7745.0,7580.0,7590.0,337962.0
2021-01-08,7580.0,7630.0,7425.0,7450.0,383681.0
2021-01-11,7465.0,7590.0,7415.0,7490.0,399419.0
2021-01-12,7490.0,7575.0,7395.0,7560.0,342648.0
2021-01-13,7575.0,7640.0,7445.0,7635.0,391257.0
2021-01-14,7620.0,7630.0,7475.0,7560.0,360175.0
2021-01-15,7550.0,7640.0,7490.0,7605.0,360096.0
2021-01-18,7595.0,7780.0,7555.0,7760.0,408359.0
2021-01-19,7750.0,7805.0,7700.0,7740.0,336075.0
2021-01-20,7750.0,7790.0,7670.0,7680.0,277619.0
2021-01-21,7685.0,7815.0,7685.0,7815.0,299928.0
2021-01-22,7815.0,7900.0,7705.0,7880.0,431625.0
2021-01-25,7855.0,7970.0,7690.0,7740.0,447782.0
2021-01-26,7730.0,7850.0,7725.0,7745.0,324880.0
2021-01-27,7770.0,7870.0,7745.0,7865.0,302345.0
2021-01-28,7865.0,7950.0,7830.0,7935.0,393399.0
2021-01-29,7945.0,8030.0,7915.0,7980.0,378661.0
2021-02-01,8000.0,8065.0,7855.0,7865.0,374222.0
2021-02-02,7870.0,7910.0,7805.0,7860.0,301928.0
2021-02-03,7880.0,7995.0,7835.0,7980.0,307188.0
2021-02-04,7995.0,8085.0,7930.0,8085.0,333482.0
2021-02-05,8080.0,8115.0,8020.0,8045.0,284193.0
2021-02-08,8050.0,8120.0,7980.0,8030.0,297749.0
2021-02-09,8030.0,8075.0,7925.0,7995.0,292385.0
2021-02-10,7970.0,8010.0,7905.0,7955.0,221131.0
2021-02-18,8300.0,8605.0,8220.0,8585.0,367240.0
2021-02-19,8590.0,8825.0,8520.0,8795.0,547335.0
2021-02-22,8800.0,9145.0,8760.0,8995.0,658351.0
2021-02-23,8970.0,9120.0,8745.0,8840.0,698230.0
2021-02-24,8820.0,8980.0,8735.0,8735.0,588900.0
2021-02-25,8770.0,9075.0,8680.0,8895.0,733927.0
2021-02-26,8905.0,9000.0,8720.0,8885.0,588458.0
2021-03-01,8850.0,8960.0,8680.0,8795.0,615181.0
2021-03-02,8780.0,8945.0,8645.0,8905.0,560325.0
2021-03-03,8930.0,9075.0,8865.0,9035.0,690133.0
2021-03-04,9030.0,9255.0,8920.0,8940.0,814938.0
2021-03-05,8940.0,9000.0,8790.0,8930.0,718600.0
2021-03-08,8935.0,9265.0,8895.0,9145.0,619552.0
2021-03-09,9120.0,9180.0,8925.0,8930.0,521860.0
2021-03-10,8970.0,9035.0,8745.0,8765.0,575373.0
2021-03-11,8800.0,8990.0,8750.0,8975.0,490980.0
2021-03-12,8960.0,9125.0,8920.0,9030.0,523535.0
2021-03-15,9030.0,9165.0,8950.0,9080.0,603240.0
2021-03-16,9040.0,9210.0,8965.0,8980.0,559281.0
2021-03-17,8960.0,9000.0,8840.0,8885.0,475875.0
2021-03-18,8870.0,8920.0,8775.0,8800.0,508924.0
2021-03-19,8795.0,8805.0,8620.0,8645.0,606735.0
2021-03-22,8645.0,8810.0,8640.0,8670.0,426185.0
2021-03-23,8675.0,8695.0,8485.0,8555.0,458359.0
2021-03-24,8535.0,8610.0,8455.0,8585.0,426912.0
2021-03-25,8600.0,8695.0,8480.0,8585.0,419995.0
2021-03-26,8555.0,8650.0,8510.0,8645.0,391415.0
2021-03-29,8645.0,8810.0,8560.0,8605.0,459785.0
2021-03-30,8650.0,8730.0,8545.0,8575.0,389542.0
2021-03-31,8540.0,8595.0,8425.0,8500.0,411906.0
2021-04-01,8470.0,8640.0,8410.0,8625.0,363793.0
2021-04-02,8625.0,8755.0,8550.0,8725.0,372200.0
2021-04-06,8670.0,8745.0,8615.0,8710.0,266986.0
2021-04-07,8715.0,8905.0,8710.0,8735.0,418386.0
2021-04-08,8735.0,8745.0,8560.0,8610.0,320869.0
2021-04-09,8600.0,8635.0,8515.0,8520.0,284968.0
2021-04-12,8520.0,8520.0,8270.0,8290.0,378289.0
2021-04-13,8295.0,8335.0,8160.0,8175.0,345593.0
2021-04-14,8175.0,8255.0,8145.0,8235.0,252307.0
2021-04-15,8235.0,8400.0,8220.0,8350.0,251042.0
2021-04-16,8360.0,8470.0,8310.0,8355.0,186141.0
2021-04-19,8350.0,8430.0,8290.0,8340.0,419024.0
2021-04-20,8340.0,8395.0,8245.0,8260.0,348793.0
2021-04-21,8260.0,8260.0,8060.0,8085.0,491836.0
2021-04-22,8080.0,8160.0,7980.0,8130.0,511000.0
2021-04-23,8130.0,8155.0,8050.0,8100.0,317936.0
2021-04-26,8100.0,8225.0,8075.0,8120.0,522282.0
2021-04-27,8120.0,8205.0,8015.0,8185.0,486018.0
2021-04-28,8195.0,8220.0,8125.0,8190.0,354974.0
2021-04-29,8190.0,8235.0,8110.0,8165.0,396494.0
2021-04-30,8170.0,8230.0,8015.0,8040.0,485376.0
2021-05-06,8150.0,8290.0,8065.0,8235.0,386648.0
2021-05-07,8245.0,8490.0,8240.0,8475.0,536313.0
2021-05-10,8430.0,8500.0,8350.0,8360.0,523291.0
2021-05-11,8360.0,8380.0,8180.0,8245.0,525142.0
2021-05-12,8230.0,8395.0,8200.0,8360.0,544446.0
2021-05-13,8360.0,8390.0,8160.0,8205.0,604297.0
2021-05-14,8205.0,8230.0,8020.0,8105.0,586767.0
2021-05-17,8120.0,8195.0,8065.0,8080.0,456156.0
2021-05-18,8060.0,8120.0,8010.0,8065.0,449831.0
2021-05-19,8070.0,8080.0,7840.0,7920.0,668961.0
2021-05-20,7900.0,7900.0,7715.0,7835.0,604893.0
2021-05-21,7830.0,7890.0,7750.0,7810.0,474205.0
2021-05-24,7850.0,7905.0,7745.0,7805.0,572705.0
2021-05-25,7800.0,7900.0,7790.0,7830.0,434824.0
2021-05-26,7820.0,7910.0,7750.0,7890.0,629069.0
2021-05-27,7865.0,7895.0,7760.0,7765.0,563061.0
2021-05-28,7760.0,7875.0,7655.0,7665.0,688619.0
2021-05-31,7665.0,7780.0,7650.0,7755.0,471130.0
2021-06-01,7775.0,7900.0,7730.0,7865.0,493093.0
2021-06-02,7900.0,7950.0,7800.0,7815.0,464348.0
2021-06-03,7815.0,7895.0,7790.0,7815.0,367931.0
2021-06-04,7800.0,7815.0,7705.0,7725.0,470707.0
2021-06-07,7735.0,7755.0,7550.0,7555.0,531439.0
2021-06-08,7555.0,7575.0,7515.0,7550.0,407853.0
2021-06-09,7550.0,7650.0,7495.0,7620.0,450928.0
2021-06-10,7610.0,7640.0,7555.0,7615.0,363267.0
2021-06-11,7635.0,7695.0,7585.0,7670.0,409195.0
2021-06-15,7700.0,7750.0,7605.0,7670.0,348917.0
2021-06-16,7670.0,7760.0,7665.0,7720.0,362899.0
2021-06-17,7725.0,7750.0,7680.0,7725.0,404704.0
2021-06-18,7735.0,7835.0,7645.0,7790.0,583154.0
2021-06-21,7790.0,7915.0,7755.0,7895.0,569364.0
2021-06-22,7880.0,7975.0,7870.0,7935.0,484262.0
2021-06-23,7935.0,7975.0,7850.0,7900.0,569841.0
2021-06-24,7900.0,7965.0,7900.0,7940.0,403675.0
2021-06-25,7935.0,8115.0,7925.0,8075.0,663762.0
2021-06-28,8095.0,8245.0,8085.0,8215.0,600223.0
2021-06-29,8215.0,8245.0,8145.0,8170.0,410587.0
2021-06-30,8170.0,8235.0,8125.0,8175.0,374736.0
2021-07-01,8195.0,8285.0,8135.0,8190.0,482371.0
2021-07-02,8230.0,8295.0,8170.0,8195.0,404849.0
2021-07-05,8185.0,8340.0,8140.0,8280.0,474556.0
2021-07-06,8265.0,8335.0,8210.0,8275.0,377116.0
2021-07-07,8265.0,8275.0,8055.0,8065.0,512093.0
2021-07-08,8065.0,8135.0,8025.0,8135.0,414125.0
2021-07-09,8130.0,8280.0,8085.0,8280.0,371466.0
2021-07-12,8285.0,8435.0,8270.0,8375.0,505505.0
2021-07-13,8380.0,8410.0,8335.0,8385.0,340911.0
2021-07-14,8375.0,8380.0,8235.0,8295.0,475812.0
2021-07-15,8280.0,8295.0,8130.0,8225.0,479669.0
2021-07-16,8225.0,8380.0,8185.0,8335.0,552417.0
2021-07-19,8335.0,8490.0,8290.0,8465.0,504039.0
2021-07-20,8420.0,8440.0,8260.0,8410.0,517507.0
2021-07-21,8400.0,8445.0,8315.0,8365.0,389251.0
2021-07-22,8395.0,8500.0,8355.0,8385.0,414596.0
2021-07-23,8380.0,8415.0,8280.0,8325.0,379659.0
2021-07-26,8315.0,8335.0,8160.0,8165.0,424648.0
2021-07-27,8195.0,8240.0,8120.0,8130.0,345739.0
2021-07-28,8150.0,8260.0,8055.0,8235.0,426033.0
2021-07-29,8225.0,8315.0,8225.0,8305.0,307769.0
2021-07-30,8280.0,8360.0,8245.0,8320.0,325533.0
2021-08-02,8320.0,8320.0,8165.0,8175.0,393387.0
2021-08-03,8190.0,8190.0,8040.0,8040.0,347948.0
2021-08-04,8015.0,8100.0,7980.0,8070.0,318673.0
2021-08-05,8045.0,8145.0,8040.0,8055.0,287718.0
2021-08-06,8060.0,8120.0,8020.0,8075.0,286457.0
2021-08-09,8080.0,8150.0,7990.0,8100.0,373592.0
2021-08-10,8100.0,8265.0,8080.0,8265.0,362645.0
2021-08-11,8255.0,8295.0,8240.0,8285.0,264144.0
2021-08-12,8255.0,8320.0,8225.0,8280.0,232825.0
2021-08-13,8295.0,8380.0,8270.0,8355.0,250258.0
2021-08-16,8355.0,8395.0,8310.0,8375.0,207150.0
2021-08-17,8375.0,8435.0,8340.0,8430.0,171093.0
2021-08-18,8425.0,8440.0,8355.0,8380.0,363161.0
2021-08-19,8380.0,8385.0,8150.0,8155.0,409659.0
2021-08-20,8140.0,8170.0,8080.0,8130.0,361388.0
2021-08-23,8095.0,8190.0,8075.0,8175.0,373361.0
2021-08-24,8180.0,8300.0,8170.0,8270.0,348145.0
2021-08-25,8270.0,8295.0,8225.0,8235.0,246672.0
2021-08-26,8250.0,8255.0,8080.0,8090.0,347286.0
2021-08-27,8090.0,8150.0,8065.0,8115.0,298914.0
2021-08-30,8125.0,8260.0,8095.0,8190.0,462261.0
2021-08-31,8190.0,8205.0,8020.0,8035.0,414135.0
2021-09-01,8035.0,8095.0,7980.0,8075.0,405012.0
2021-09-02,8080.0,8285.0,8060.0,8285.0,446858.0
2021-09-03,8280.0,8390.0,8280.0,8375.0,424181.0
2021-09-06,8375.0,8380.0,8275.0,8330.0,330693.0
2021-09-07,8350.0,8485.0,8335.0,8465.0,416304.0
2021-09-08,8460.0,8575.0,8385.0,8520.0,515789.0
2021-09-09,8545.0,8545.0,8430.0,8455.0,382970.0
2021-09-10,8440.0,8560.0,8415.0,8490.0,438401.0
2021-09-13,8510.0,8650.0,8500.0,8515.0,514764.0
2021-09-14,8510.0,8625.0,8420.0,8565.0,554230.0
2021-09-15,8575.0,8985.0,8470.0,8980.0,764154.0
2021-09-16,9005.0,9275.0,8910.0,8930.0,891110.0
2021-09-17,8915.0,8965.0,8685.0,8760.0,743713.0
2021-09-22,8750.0,8950.0,8670.0,8870.0,448521.0
2021-09-23,8870.0,9030.0,8765.0,8915.0,609531.0
2021-09-24,8915.0,9085.0,8815.0,9035.0,680918.0
2021-09-27,9045.0,9480.0,8965.0,9235.0,739757.0
2021-09-28,9235.0,9545.0,9230.0,9480.0,558002.0
2021-09-29,9495.0,9595.0,9230.0,9385.0,512437.0
2021-09-30,9435.0,9975.0,9300.0,9910.0,523681.0
2021-10-08,10055.0,10250.0,9630.0,9800.0,366385.0
2021-10-11,9795.0,10325.0,9775.0,10000.0,661565.0
2021-10-12,10000.0,10090.0,9760.0,9885.0,679164.0
2021-10-13,9935.0,10065.0,9335.0,9600.0,877482.0
2021-10-14,9605.0,9645.0,9405.0,9535.0,614207.0
2021-10-15,9555.0,9685.0,9370.0,9600.0,588538.0
2021-10-18,9585.0,9750.0,9455.0,9690.0,605370.0
2021-10-19,9740.0,9820.0,9525.0,9585.0,561129.0
2021-10-20,9510.0,9515.0,9185.0,9210.0,656922.0
2021-10-21,9210.0,9500.0,9190.0,9305.0,582963.0
2021-10-22,9230.0,9395.0,8950.0,9145.0,738754.0
2021-10-25,9200.0,9215.0,9020.0,9065.0,513443.0
2021-10-26,9095.0,9150.0,8895.0,9035.0,530432.0
2021-10-27,8985.0,9060.0,8650.0,8710.0,546215.0
2021-10-28,8730.0,8875.0,8570.0,8760.0,593760.0
2021-10-29,8740.0,8885.0,8715.0,8765.0,478239.0
2021-11-01,8800.0,8960.0,8763.0,8801.0,398644.0
2021-11-02,8815.0,8906.0,8546.0,8668.0,445509.0
2021-11-03,8700.0,8880.0,8580.0,8850.0,444501.0
2021-11-04,8820.0,8864.0,8580.0,8718.0,579962.0
2021-11-05,8750.0,8980.0,8750.0,8919.0,728812.0
2021-11-08,8943.0,9040.0,8802.0,8901.0,628644.0
2021-11-09,8901.0,8993.0,8843.0,8865.0,535738.0
2021-11-10,8860.0,9020.0,8734.0,8919.0,697861.0
2021-11-11,8919.0,8988.0,8803.0,8956.0,584017.0
